id,callstarttime,crmid,callid,callcentername,callagentid,callselectedreason,calllength,callendtime,callsurveyscore
c246b8a9-53c8-11ea-bb4c-b88a60e194fb,2020-02-10T06:22:56+00:00,crmid:3739670,967408334,callcenter:5,agentid:571,Account Password Help,810,2020-02-10T06:30:25.000Z,3
c246e022-53c8-11ea-b1b9-b88a60e194fb,2020-02-11T20:41:02+00:00,crmid:8791523,603522033,callcenter:1,agentid:169,Payment Issue,526,2020-02-11T20:44:20.000Z,
c246e023-53c8-11ea-8dfd-b88a60e194fb,2020-02-11T14:03:49+00:00,crmid:6328332,792313097,callcenter:1,agentid:162,Website Issue,77,2020-02-11T13:58:04.000Z,2
c2470730-53c8-11ea-8f34-b88a60e194fb,2020-02-08T19:51:39+00:00,crmid:8267761,837755803,callcenter:2,agentid:286,Payment Issue,832,2020-02-08T19:47:30.000Z,
c2470731-53c8-11ea-b9fe-b88a60e194fb,2020-02-11T21:44:53+00:00,crmid:9783831,697270415,callcenter:1,agentid:190,Payment Issue,686,2020-02-11T21:50:30.000Z,
c2472eb6-53c8-11ea-9d6a-b88a60e194fb,2020-02-11T20:29:32+00:00,crmid:9847831,633191344,callcenter:6,agentid:697,Reservation Change,762,2020-02-11T20:36:46.000Z,5
c2472eb7-53c8-11ea-9dd0-b88a60e194fb,2020-02-11T00:54:54+00:00,crmid:2272807,195015264,callcenter:4,agentid:419,Account Password Help,385,2020-02-11T00:41:05.000Z,9
c2472eb8-53c8-11ea-8880-b88a60e194fb,2020-02-09T04:59:59+00:00,crmid:6458097,422862619,callcenter:5,agentid:538,Account Cancelation,641,2020-02-09T05:02:11.000Z,4
c24755de-53c8-11ea-9338-b88a60e194fb,2020-02-12T00:37:16+00:00,crmid:1712055,143386262,callcenter:2,agentid:212,Account Password Help,466,2020-02-12T00:28:58.000Z,2
c24755df-53c8-11ea-af46-b88a60e194fb,2020-02-09T11:48:40+00:00,crmid:6615894,528181097,callcenter:3,agentid:356,Reservation Place Booking,880,2020-02-09T11:57:03.000Z,
c24755e0-53c8-11ea-8fe2-b88a60e194fb,2020-02-08T21:49:16+00:00,crmid:5179165,676015883,callcenter:5,agentid:599,Website Issue,257,2020-02-08T21:46:13.000Z,
c2477ccc-53c8-11ea-8ef3-b88a60e194fb,2020-02-09T09:06:02+00:00,crmid:6355490,284558821,callcenter:3,agentid:383,Account Issue,221,2020-02-09T09:03:13.000Z,
c2477ccd-53c8-11ea-ba11-b88a60e194fb,2020-02-11T09:02:32+00:00,crmid:2717049,637400807,callcenter:5,agentid:519,Reservation Change,539,2020-02-11T09:05:17.000Z,6
c2477cce-53c8-11ea-85a1-b88a60e194fb,2020-02-11T18:27:57+00:00,crmid:3201659,288884994,callcenter:6,agentid:645,Payment Question,416,2020-02-11T18:16:42.000Z,7
c2477ccf-53c8-11ea-9812-b88a60e194fb,2020-02-09T00:26:56+00:00,crmid:6793865,897795014,callcenter:1,agentid:137,Account Issue,537,2020-02-09T00:15:17.000Z,
c247a3cc-53c8-11ea-8b90-b88a60e194fb,2020-02-10T09:09:04+00:00,crmid:9369764,770731409,callcenter:1,agentid:123,Account Password Help,239,2020-02-10T08:56:55.000Z,7
c247a3cd-53c8-11ea-983f-b88a60e194fb,2020-02-09T08:23:35+00:00,crmid:1546790,493093185,callcenter:3,agentid:361,Reservation Cancel,391,2020-02-09T08:19:42.000Z,2
c247a3ce-53c8-11ea-bd01-b88a60e194fb,2020-02-09T01:40:49+00:00,crmid:2327921,815499621,callcenter:6,agentid:689,Payment Question,307,2020-02-09T01:39:15.000Z,
c247cb48-53c8-11ea-9c4a-b88a60e194fb,2020-02-11T16:49:26+00:00,crmid:3060985,922978541,callcenter:4,agentid:423,Payment Issue,2451,2020-02-11T17:14:50.000Z,
c247cb49-53c8-11ea-aa3b-b88a60e194fb,2020-02-09T11:31:53+00:00,crmid:2197553,797238045,callcenter:3,agentid:376,Payment Question,473,2020-02-09T11:32:03.000Z,
c247cb4a-53c8-11ea-a2ce-b88a60e194fb,2020-02-10T00:52:19+00:00,crmid:6002257,956633904,callcenter:1,agentid:169,Account Question,478,2020-02-10T00:54:04.000Z,2
c247cb4b-53c8-11ea-9027-b88a60e194fb,2020-02-11T13:36:42+00:00,crmid:5439607,577827901,callcenter:6,agentid:626,Payment Issue,158,2020-02-11T13:21:45.000Z,2
c247f268-53c8-11ea-9f89-b88a60e194fb,2020-02-09T20:47:59+00:00,crmid:9517225,525706491,callcenter:6,agentid:626,Payment Issue,469,2020-02-09T20:36:32.000Z,4
c247f269-53c8-11ea-9fbd-b88a60e194fb,2020-02-09T07:30:36+00:00,crmid:2895207,207864102,callcenter:2,agentid:235,Account Cancelation,304,2020-02-09T07:31:26.000Z,5
c247f26a-53c8-11ea-a4d8-b88a60e194fb,2020-02-09T11:12:23+00:00,crmid:1773601,875293455,callcenter:1,agentid:136,Reservation Place Booking,930,2020-02-09T11:20:58.000Z,9
c2481962-53c8-11ea-9ce9-b88a60e194fb,2020-02-09T09:17:08+00:00,crmid:7434881,339636163,callcenter:6,agentid:611,Payment Question,401,2020-02-09T09:15:58.000Z,
c2481963-53c8-11ea-882a-b88a60e194fb,2020-02-11T17:08:43+00:00,crmid:8551031,544821889,callcenter:1,agentid:144,Account Question,784,2020-02-11T17:15:15.000Z,7
c2481964-53c8-11ea-9faa-b88a60e194fb,2020-02-09T05:46:50+00:00,crmid:8197326,830017295,callcenter:2,agentid:232,Payment Issue,642,2020-02-09T05:44:50.000Z,6
c248407e-53c8-11ea-a046-b88a60e194fb,2020-02-10T01:05:51+00:00,crmid:2090739,792282199,callcenter:1,agentid:171,Payment Question,281,2020-02-10T01:02:33.000Z,9
c248407f-53c8-11ea-843f-b88a60e194fb,2020-02-10T18:50:43+00:00,crmid:1605513,526313263,callcenter:6,agentid:634,Reservation Place Booking,810,2020-02-10T18:58:18.000Z,
c2484080-53c8-11ea-93bd-b88a60e194fb,2020-02-10T21:10:33+00:00,crmid:6590766,915337249,callcenter:3,agentid:346,Account Cancelation,559,2020-02-10T21:13:58.000Z,
c2486792-53c8-11ea-a94c-b88a60e194fb,2020-02-10T02:50:28+00:00,crmid:6151929,492267106,callcenter:1,agentid:176,Payment Question,753,2020-02-10T02:55:30.000Z,7
c2486793-53c8-11ea-afa2-b88a60e194fb,2020-02-11T17:52:25+00:00,crmid:6512782,480029461,callcenter:1,agentid:195,Website Issue,364,2020-02-11T17:51:48.000Z,
c2486794-53c8-11ea-8884-b88a60e194fb,2020-02-09T18:47:22+00:00,crmid:4029762,900475719,callcenter:6,agentid:616,Reservation Place Booking,865,2020-02-09T18:55:08.000Z,9
c2486795-53c8-11ea-880f-b88a60e194fb,2020-02-09T06:07:33+00:00,crmid:8946041,103398589,callcenter:3,agentid:362,Reservation Place Booking,900,2020-02-09T06:15:52.000Z,6
c2488e90-53c8-11ea-bab9-b88a60e194fb,2020-02-10T00:09:50+00:00,crmid:7214578,225978547,callcenter:4,agentid:450,Reservation Place Booking,857,2020-02-10T00:04:51.000Z,
c2488e91-53c8-11ea-97ec-b88a60e194fb,2020-02-11T16:27:39+00:00,crmid:6065117,841923531,callcenter:6,agentid:629,Reservation Place Booking,838,2020-02-11T16:24:07.000Z,
c2488e92-53c8-11ea-9e8e-b88a60e194fb,2020-02-08T18:41:37+00:00,crmid:9301098,170459899,callcenter:4,agentid:433,Account Password Help,716,2020-02-08T18:35:43.000Z,
c248b5b0-53c8-11ea-8b18-b88a60e194fb,2020-02-10T06:37:35+00:00,crmid:1577439,619281799,callcenter:5,agentid:578,Payment Issue,909,2020-02-10T06:45:43.000Z,5
c248b5b1-53c8-11ea-a889-b88a60e194fb,2020-02-10T22:02:03+00:00,crmid:1773073,323650937,callcenter:3,agentid:367,Website Issue,2435,2020-02-10T22:34:46.000Z,2
c248b5b2-53c8-11ea-82fb-b88a60e194fb,2020-02-09T19:28:23+00:00,crmid:3906930,450292198,callcenter:4,agentid:498,Reservation Place Booking,923,2020-02-09T19:36:56.000Z,
c248dcc2-53c8-11ea-ad62-b88a60e194fb,2020-02-10T19:40:50+00:00,crmid:7261470,732904788,callcenter:6,agentid:690,Payment Issue,508,2020-02-10T19:33:24.000Z,
c248dcc3-53c8-11ea-8d4e-b88a60e194fb,2020-02-09T23:36:02+00:00,crmid:7845753,853961601,callcenter:4,agentid:467,Account Question,970,2020-02-09T23:43:28.000Z,1
c248dcc4-53c8-11ea-a8db-b88a60e194fb,2020-02-09T12:16:59+00:00,crmid:8336403,511597385,callcenter:1,agentid:114,Reservation Change,470,2020-02-09T12:06:09.000Z,
c24903b8-53c8-11ea-a679-b88a60e194fb,2020-02-10T10:04:41+00:00,crmid:7031207,775407682,callcenter:3,agentid:362,Payment Question,52,2020-02-10T09:49:01.000Z,
c24903b9-53c8-11ea-a505-b88a60e194fb,2020-02-11T23:18:16+00:00,crmid:7702883,374282507,callcenter:4,agentid:435,Payment Issue,554,2020-02-11T23:10:10.000Z,
c24903ba-53c8-11ea-9b7d-b88a60e194fb,2020-02-09T00:57:40+00:00,crmid:8022449,302887581,callcenter:6,agentid:621,Account Issue,581,2020-02-09T00:58:46.000Z,9
c2492acc-53c8-11ea-a02f-b88a60e194fb,2020-02-09T03:19:42+00:00,crmid:8710177,769246656,callcenter:2,agentid:214,Account Password Help,463,2020-02-09T03:21:46.000Z,
c2492acd-53c8-11ea-8152-b88a60e194fb,2020-02-09T10:55:19+00:00,crmid:2135632,808226639,callcenter:3,agentid:331,Website Question,968,2020-02-09T11:05:26.000Z,2
c2492ace-53c8-11ea-8173-b88a60e194fb,2020-02-09T20:03:55+00:00,crmid:8269023,970957464,callcenter:6,agentid:616,Website Issue,821,2020-02-09T20:00:23.000Z,
c24951da-53c8-11ea-9531-b88a60e194fb,2020-02-09T20:03:17+00:00,crmid:3817065,293773546,callcenter:5,agentid:557,Reservation Place Booking,963,2020-02-09T20:02:05.000Z,8
c24951db-53c8-11ea-b0f1-b88a60e194fb,2020-02-11T06:37:50+00:00,crmid:7406945,855653659,callcenter:6,agentid:618,Payment Issue,250,2020-02-11T06:35:09.000Z,4
c24951dc-53c8-11ea-999f-b88a60e194fb,2020-02-11T03:43:55+00:00,crmid:2012952,679732758,callcenter:4,agentid:411,Payment Issue,648,2020-02-11T03:48:55.000Z,
c24951dd-53c8-11ea-9cab-b88a60e194fb,2020-02-08T14:34:38+00:00,crmid:9507336,933757173,callcenter:2,agentid:230,Payment Issue,528,2020-02-08T14:35:49.000Z,6
c24978f0-53c8-11ea-b50a-b88a60e194fb,2020-02-10T06:35:02+00:00,crmid:3302223,480693135,callcenter:4,agentid:458,Payment Question,404,2020-02-10T06:26:29.000Z,9
c2499eba-53c8-11ea-b251-b88a60e194fb,2020-02-09T04:53:27+00:00,crmid:5860916,727703741,callcenter:6,agentid:671,Account Issue,543,2020-02-09T04:47:45.000Z,
c2499ebb-53c8-11ea-bfa7-b88a60e194fb,2020-02-11T13:33:43+00:00,crmid:8591428,929663359,callcenter:4,agentid:440,Payment Issue,907,2020-02-11T13:42:10.000Z,8
c249c5a4-53c8-11ea-afed-b88a60e194fb,2020-02-08T19:40:27+00:00,crmid:4389523,413243275,callcenter:6,agentid:635,Account Issue,708,2020-02-08T19:44:55.000Z,
c249c5a5-53c8-11ea-a910-b88a60e194fb,2020-02-09T05:54:54+00:00,crmid:7966739,645031521,callcenter:2,agentid:210,Account Password Help,787,2020-02-09T05:50:14.000Z,
c249c5a6-53c8-11ea-be18-b88a60e194fb,2020-02-10T05:07:52+00:00,crmid:6528937,802584352,callcenter:5,agentid:554,Reservation Place Booking,928,2020-02-10T05:17:15.000Z,1
c249ee1e-53c8-11ea-935e-b88a60e194fb,2020-02-10T01:35:51+00:00,crmid:9105035,815697583,callcenter:2,agentid:243,Account Issue,735,2020-02-10T01:36:09.000Z,2
c249ee1f-53c8-11ea-87e4-b88a60e194fb,2020-02-11T18:41:26+00:00,crmid:7611380,497182128,callcenter:5,agentid:591,Account Question,650,2020-02-11T18:46:11.000Z,1
c249ee20-53c8-11ea-a065-b88a60e194fb,2020-02-09T21:17:47+00:00,crmid:5816831,371203628,callcenter:2,agentid:221,Reservation Cancel,397,2020-02-09T21:06:42.000Z,4
c249ee21-53c8-11ea-8762-b88a60e194fb,2020-02-10T14:47:05+00:00,crmid:4436534,157194518,callcenter:2,agentid:213,Website Issue,671,2020-02-10T14:52:06.000Z,
c24a1514-53c8-11ea-b25d-b88a60e194fb,2020-02-11T22:41:35+00:00,crmid:2964199,309425633,callcenter:6,agentid:641,Account Password Help,498,2020-02-11T22:44:34.000Z,6
c24a1515-53c8-11ea-8bdc-b88a60e194fb,2020-02-11T08:06:47+00:00,crmid:4290444,161175666,callcenter:2,agentid:233,Payment Question,478,2020-02-11T08:08:56.000Z,7
c24a1516-53c8-11ea-9444-b88a60e194fb,2020-02-09T03:49:31+00:00,crmid:1598124,345558618,callcenter:3,agentid:330,Reservation Cancel,421,2020-02-09T03:43:06.000Z,4
c24a3c3e-53c8-11ea-a222-b88a60e194fb,2020-02-09T15:30:16+00:00,crmid:9914190,203149962,callcenter:5,agentid:542,Reservation Cancel,400,2020-02-09T15:16:22.000Z,8
c24a3c3f-53c8-11ea-a5dd-b88a60e194fb,2020-02-11T09:02:11+00:00,crmid:1118282,474055682,callcenter:3,agentid:334,Account Cancelation,184,2020-02-11T08:57:56.000Z,9
c24a3c40-53c8-11ea-9ea4-b88a60e194fb,2020-02-09T18:29:11+00:00,crmid:7426003,357471567,callcenter:2,agentid:277,Account Password Help,549,2020-02-09T18:31:59.000Z,
c24a6368-53c8-11ea-85ae-b88a60e194fb,2020-02-10T19:44:30+00:00,crmid:4517169,629413512,callcenter:6,agentid:646,Payment Issue,477,2020-02-10T19:45:41.000Z,2
c24a6369-53c8-11ea-8d3d-b88a60e194fb,2020-02-10T14:20:37+00:00,crmid:3418239,138314577,callcenter:5,agentid:567,Account Question,477,2020-02-10T14:14:15.000Z,
c24a636a-53c8-11ea-9c3e-b88a60e194fb,2020-02-10T14:32:05+00:00,crmid:2665587,961358965,callcenter:3,agentid:315,Payment Question,402,2020-02-10T14:23:55.000Z,
c24a636b-53c8-11ea-badc-b88a60e194fb,2020-02-12T00:18:41+00:00,crmid:9457985,104284515,callcenter:2,agentid:241,Payment Question,1786,2020-02-12T00:41:41.000Z,
c24a8a62-53c8-11ea-8091-b88a60e194fb,2020-02-11T07:04:38+00:00,crmid:6376906,379004906,callcenter:3,agentid:344,Account Password Help,677,2020-02-11T07:08:17.000Z,
c24a8a63-53c8-11ea-b830-b88a60e194fb,2020-02-09T03:10:21+00:00,crmid:8139465,256704152,callcenter:2,agentid:219,Payment Question,569,2020-02-09T03:13:41.000Z,
c24a8a64-53c8-11ea-8f1d-b88a60e194fb,2020-02-11T22:41:07+00:00,crmid:9470803,832082774,callcenter:3,agentid:359,Account Issue,319,2020-02-11T22:39:58.000Z,
c24ab170-53c8-11ea-a5bb-b88a60e194fb,2020-02-09T13:00:30+00:00,crmid:4478961,919482996,callcenter:4,agentid:468,Account Password Help,547,2020-02-09T13:03:30.000Z,
c24ab171-53c8-11ea-8d3a-b88a60e194fb,2020-02-10T22:49:12+00:00,crmid:5055864,244674114,callcenter:5,agentid:547,Account Password Help,337,2020-02-10T22:48:35.000Z,3
c24ab172-53c8-11ea-a12b-b88a60e194fb,2020-02-09T17:41:50+00:00,crmid:4451341,957443235,callcenter:2,agentid:245,Reservation Cancel,330,2020-02-09T17:39:42.000Z,7
c24ab173-53c8-11ea-b40f-b88a60e194fb,2020-02-11T15:07:13+00:00,crmid:6956287,750419307,callcenter:2,agentid:239,Account Password Help,115,2020-02-11T15:01:19.000Z,
c24ad88a-53c8-11ea-96ae-b88a60e194fb,2020-02-10T18:53:59+00:00,crmid:2372663,733110508,callcenter:2,agentid:227,Reservation Cancel,354,2020-02-10T18:38:57.000Z,9
c24ad88b-53c8-11ea-8dcf-b88a60e194fb,2020-02-09T09:57:57+00:00,crmid:7392552,723726942,callcenter:3,agentid:326,Reservation Place Booking,852,2020-02-09T10:03:42.000Z,
c24ad88c-53c8-11ea-96e6-b88a60e194fb,2020-02-10T03:53:21+00:00,crmid:1687840,305193075,callcenter:2,agentid:213,Website Question,346,2020-02-10T03:37:47.000Z,
c24aff98-53c8-11ea-a1bd-b88a60e194fb,2020-02-09T14:29:00+00:00,crmid:8054165,816369185,callcenter:3,agentid:315,Reservation Place Booking,927,2020-02-09T14:37:32.000Z,5
c24aff99-53c8-11ea-9ff7-b88a60e194fb,2020-02-11T17:15:03+00:00,crmid:9143199,323591412,callcenter:6,agentid:687,Website Issue,712,2020-02-11T17:15:10.000Z,
c24aff9a-53c8-11ea-9601-b88a60e194fb,2020-02-11T13:53:46+00:00,crmid:7867347,112647835,callcenter:1,agentid:164,Reservation Place Booking,1015,2020-02-11T14:02:36.000Z,1
c24b26ac-53c8-11ea-968a-b88a60e194fb,2020-02-09T13:12:12+00:00,crmid:5072166,202150002,callcenter:5,agentid:545,Payment Issue,640,2020-02-09T13:16:01.000Z,
c24b26ad-53c8-11ea-8abf-b88a60e194fb,2020-02-10T14:33:53+00:00,crmid:4876120,977372470,callcenter:2,agentid:286,Account Password Help,426,2020-02-10T14:33:45.000Z,8
c24b26ae-53c8-11ea-80e6-b88a60e194fb,2020-02-09T16:17:20+00:00,crmid:1457865,283207216,callcenter:2,agentid:220,Payment Question,1015,2020-02-09T16:27:54.000Z,
c24b4db4-53c8-11ea-a697-b88a60e194fb,2020-02-09T16:10:23+00:00,crmid:5700736,136312557,callcenter:6,agentid:693,Account Password Help,288,2020-02-09T16:08:46.000Z,7
c24b4db5-53c8-11ea-ae2a-b88a60e194fb,2020-02-09T16:56:19+00:00,crmid:4777961,537524693,callcenter:4,agentid:446,Reservation Place Booking,984,2020-02-09T17:07:07.000Z,
c24b4db6-53c8-11ea-819e-b88a60e194fb,2020-02-10T20:49:33+00:00,crmid:8151914,779301046,callcenter:3,agentid:384,Account Issue,383,2020-02-10T20:40:11.000Z,9
c24b74e2-53c8-11ea-8791-b88a60e194fb,2020-02-10T11:50:43+00:00,crmid:5631165,249860187,callcenter:3,agentid:359,Website Question,815,2020-02-10T11:58:04.000Z,
c24b74e3-53c8-11ea-83a5-b88a60e194fb,2020-02-10T06:08:01+00:00,crmid:8143387,514253108,callcenter:5,agentid:534,Website Issue,468,2020-02-10T06:08:42.000Z,5
c24b74e4-53c8-11ea-b78d-b88a60e194fb,2020-02-10T19:02:07+00:00,crmid:2218911,484426106,callcenter:5,agentid:555,Reservation Cancel,378,2020-02-10T18:57:28.000Z,4
c24b74e5-53c8-11ea-a07d-b88a60e194fb,2020-02-10T09:31:22+00:00,crmid:1415402,792232886,callcenter:3,agentid:316,Payment Question,748,2020-02-10T09:37:43.000Z,3
c24b9bdc-53c8-11ea-a1ad-b88a60e194fb,2020-02-11T03:04:54+00:00,crmid:9485791,577535885,callcenter:2,agentid:260,Reservation Place Booking,918,2020-02-11T02:58:48.000Z,
c24b9bdd-53c8-11ea-a05d-b88a60e194fb,2020-02-08T17:54:21+00:00,crmid:2681262,709425718,callcenter:4,agentid:460,Account Password Help,129,2020-02-08T17:48:32.000Z,
c24b9bde-53c8-11ea-b3f3-b88a60e194fb,2020-02-09T21:16:41+00:00,crmid:4064122,921962956,callcenter:3,agentid:338,Reservation Change,400,2020-02-09T21:08:48.000Z,4
c24bc2e4-53c8-11ea-bd2c-b88a60e194fb,2020-02-11T11:39:43+00:00,crmid:9710378,144283064,callcenter:4,agentid:480,Reservation Cancel,416,2020-02-11T11:41:30.000Z,8
c24bc2e5-53c8-11ea-8302-b88a60e194fb,2020-02-11T02:11:13+00:00,crmid:6744758,712388170,callcenter:2,agentid:290,Payment Issue,555,2020-02-11T02:12:49.000Z,
c24bc2e6-53c8-11ea-b255-b88a60e194fb,2020-02-09T03:14:41+00:00,crmid:4412211,667294403,callcenter:3,agentid:365,Account Cancelation,524,2020-02-09T03:18:14.000Z,3
c24be9f6-53c8-11ea-bb52-b88a60e194fb,2020-02-11T02:48:49+00:00,crmid:9176420,424528701,callcenter:6,agentid:690,Account Question,111,2020-02-11T02:38:06.000Z,7
c24be9f7-53c8-11ea-bc77-b88a60e194fb,2020-02-10T01:34:40+00:00,crmid:1170033,411931824,callcenter:4,agentid:426,Account Issue,398,2020-02-10T01:35:10.000Z,4
c24be9f8-53c8-11ea-ac2e-b88a60e194fb,2020-02-11T23:35:08+00:00,crmid:7748019,102651027,callcenter:6,agentid:633,Account Password Help,921,2020-02-11T23:36:12.000Z,8
c24be9f9-53c8-11ea-90fd-b88a60e194fb,2020-02-09T18:31:08+00:00,crmid:9797213,970386924,callcenter:5,agentid:519,Account Password Help,535,2020-02-09T18:34:56.000Z,3
c24c10fa-53c8-11ea-b10c-b88a60e194fb,2020-02-10T05:35:35+00:00,crmid:9822320,981137218,callcenter:4,agentid:455,Account Password Help,628,2020-02-10T05:40:04.000Z,6
c24c10fb-53c8-11ea-9c0a-b88a60e194fb,2020-02-10T18:00:17+00:00,crmid:3339687,264260660,callcenter:5,agentid:589,Payment Issue,797,2020-02-10T18:07:45.000Z,7
c24c10fc-53c8-11ea-9562-b88a60e194fb,2020-02-11T12:39:27+00:00,crmid:6193155,315668894,callcenter:5,agentid:592,Reservation Place Booking,907,2020-02-11T12:47:40.000Z,7
c24c382e-53c8-11ea-87a0-b88a60e194fb,2020-02-10T19:36:26+00:00,crmid:1286881,231786408,callcenter:4,agentid:496,Reservation Change,416,2020-02-10T19:35:43.000Z,
c24c382f-53c8-11ea-a159-b88a60e194fb,2020-02-10T14:01:41+00:00,crmid:1881963,878918184,callcenter:2,agentid:293,Payment Issue,651,2020-02-10T14:06:43.000Z,
c24c3830-53c8-11ea-8d5d-b88a60e194fb,2020-02-09T22:33:49+00:00,crmid:3438737,438555176,callcenter:2,agentid:277,Account Issue,888,2020-02-09T22:43:16.000Z,
c24c5f28-53c8-11ea-9da7-b88a60e194fb,2020-02-08T10:23:02+00:00,crmid:4182753,392729449,callcenter:1,agentid:177,Reservation Place Booking,814,2020-02-08T10:30:24.000Z,2
c24c5f29-53c8-11ea-9b6d-b88a60e194fb,2020-02-09T09:25:11+00:00,crmid:2698273,669707488,callcenter:3,agentid:357,Payment Question,450,2020-02-09T09:25:16.000Z,
c24c5f2a-53c8-11ea-a44c-b88a60e194fb,2020-02-08T13:10:04+00:00,crmid:5427217,885004313,callcenter:1,agentid:182,Payment Issue,819,2020-02-08T13:16:37.000Z,
c24c8612-53c8-11ea-87c0-b88a60e194fb,2020-02-09T13:24:16+00:00,crmid:4056212,906960801,callcenter:1,agentid:145,Payment Question,403,2020-02-09T13:14:04.000Z,
c24c8613-53c8-11ea-912f-b88a60e194fb,2020-02-09T15:17:43+00:00,crmid:3125683,594578296,callcenter:6,agentid:620,Payment Question,567,2020-02-09T15:21:00.000Z,2
c24c8614-53c8-11ea-af44-b88a60e194fb,2020-02-09T17:37:32+00:00,crmid:1286819,491255568,callcenter:6,agentid:692,Reservation Change,727,2020-02-09T17:41:02.000Z,9
c24cad40-53c8-11ea-ad3d-b88a60e194fb,2020-02-10T11:01:57+00:00,crmid:9088875,138716303,callcenter:1,agentid:152,Account Password Help,217,2020-02-10T10:57:52.000Z,
c24cad41-53c8-11ea-bee4-b88a60e194fb,2020-02-11T09:26:32+00:00,crmid:9566171,805776875,callcenter:4,agentid:464,Reservation Cancel,437,2020-02-11T09:27:58.000Z,
c24cad42-53c8-11ea-8dc1-b88a60e194fb,2020-02-11T10:59:23+00:00,crmid:5290329,795655740,callcenter:2,agentid:220,Account Issue,425,2020-02-11T10:46:13.000Z,8
c24cad43-53c8-11ea-b205-b88a60e194fb,2020-02-10T19:29:29+00:00,crmid:3303425,127008480,callcenter:6,agentid:618,Account Question,481,2020-02-10T19:30:22.000Z,7
c24cd46c-53c8-11ea-a654-b88a60e194fb,2020-02-11T02:55:11+00:00,crmid:9171319,462364915,callcenter:6,agentid:675,Website Issue,431,2020-02-11T02:55:11.000Z,
c24cd46d-53c8-11ea-bf46-b88a60e194fb,2020-02-09T19:00:44+00:00,crmid:6314366,597527970,callcenter:4,agentid:459,Reservation Place Booking,870,2020-02-09T19:08:17.000Z,7
c24cd46e-53c8-11ea-9e49-b88a60e194fb,2020-02-11T07:54:36+00:00,crmid:4743021,929322418,callcenter:3,agentid:310,Reservation Change,737,2020-02-11T07:59:06.000Z,
c24cfb5a-53c8-11ea-8ded-b88a60e194fb,2020-02-09T05:03:24+00:00,crmid:6873335,620229715,callcenter:5,agentid:576,Account Password Help,363,2020-02-09T05:03:08.000Z,
c24cfb5b-53c8-11ea-bea7-b88a60e194fb,2020-02-09T07:33:41+00:00,crmid:4613789,877411075,callcenter:2,agentid:259,Payment Question,424,2020-02-09T07:34:56.000Z,
c24cfb5c-53c8-11ea-b249-b88a60e194fb,2020-02-10T19:57:41+00:00,crmid:2246585,440779643,callcenter:3,agentid:383,Account Question,378,2020-02-10T19:59:21.000Z,
c24d2270-53c8-11ea-8881-b88a60e194fb,2020-02-08T14:25:15+00:00,crmid:4436032,673800048,callcenter:3,agentid:330,Reservation Cancel,438,2020-02-08T14:21:11.000Z,9
c24d2271-53c8-11ea-9e31-b88a60e194fb,2020-02-08T09:07:55+00:00,crmid:2241235,826617278,callcenter:1,agentid:155,Payment Issue,567,2020-02-08T09:11:07.000Z,9
c24d2272-53c8-11ea-8e09-b88a60e194fb,2020-02-10T18:19:26+00:00,crmid:2539296,539985791,callcenter:6,agentid:627,Payment Issue,358,2020-02-10T18:19:45.000Z,6
c24d2273-53c8-11ea-a2de-b88a60e194fb,2020-02-09T09:21:47+00:00,crmid:4447840,568109989,callcenter:6,agentid:654,Reservation Change,139,2020-02-09T09:18:11.000Z,
c24d498c-53c8-11ea-bcbe-b88a60e194fb,2020-02-10T09:54:39+00:00,crmid:1065889,643298538,callcenter:2,agentid:222,Website Issue,564,2020-02-10T09:46:36.000Z,
c24d6f48-53c8-11ea-875c-b88a60e194fb,2020-02-09T19:50:19+00:00,crmid:9346692,873836562,callcenter:5,agentid:563,Account Issue,693,2020-02-09T19:50:03.000Z,5
c24d6f49-53c8-11ea-8887-b88a60e194fb,2020-02-11T07:19:38+00:00,crmid:8943958,236366008,callcenter:2,agentid:296,Reservation Change,482,2020-02-11T07:21:24.000Z,
c24d6f4a-53c8-11ea-aaa6-b88a60e194fb,2020-02-10T23:03:52+00:00,crmid:4072594,717816655,callcenter:5,agentid:541,Payment Question,768,2020-02-10T23:10:37.000Z,4
c24d6f4b-53c8-11ea-8e81-b88a60e194fb,2020-02-10T20:13:11+00:00,crmid:5425295,158555567,callcenter:1,agentid:162,Account Issue,432,2020-02-10T20:13:16.000Z,8
c24d97a6-53c8-11ea-a179-b88a60e194fb,2020-02-10T16:27:18+00:00,crmid:2399603,439227584,callcenter:3,agentid:313,Reservation Cancel,325,2020-02-10T16:14:08.000Z,8
c24d97a7-53c8-11ea-93e9-b88a60e194fb,2020-02-09T17:25:55+00:00,crmid:4830306,802781044,callcenter:2,agentid:242,Reservation Change,470,2020-02-09T17:18:05.000Z,4
c24dbde2-53c8-11ea-be63-b88a60e194fb,2020-02-11T19:09:00+00:00,crmid:5196012,750502010,callcenter:1,agentid:181,Website Question,554,2020-02-11T19:12:48.000Z,
c24de49a-53c8-11ea-b5b0-b88a60e194fb,2020-02-09T18:32:13+00:00,crmid:5436433,336317554,callcenter:6,agentid:635,Account Issue,326,2020-02-09T18:33:22.000Z,6
c24de49b-53c8-11ea-b9f9-b88a60e194fb,2020-02-09T18:22:09+00:00,crmid:5560791,967722743,callcenter:1,agentid:165,Account Password Help,647,2020-02-09T18:10:04.000Z,2
