id,reservationid,orderid,crmid,timestamp,orderType,productsku,hotelCheckInUnix,hotelCheckOutUnix,hotelCheckInTS,hotelCheckOutTS,hotelName,hotelChain,hotelLocation,hotelRoomType,hotelRoomCount,hotelGuestAdultCount,hotelGuestChildCount,hotelNightCount,hotelRoomPrice,hotelFinalPrice
orderid:765451,U06-KMDJ,orderid:765451,crmid:5837641667,2020-02-13T16:02:5721:44:40.000Z,website,prd1083,1581696177,1581782577,2020-02-14T16:02:57+00:00,2020-02-15T16:02:57+00:00,Hospitality Inn: Bangkok,Hospitality Inn,Bangkok,standard,1,1,0,1,117.38,117.38
orderid:750686,XAV-CNAO,orderid:750686,crmid:1577644270,2020-02-13T15:59:2721:44:40.000Z,website,prd1057,1581695967,1581868767,2020-02-14T15:59:27+00:00,2020-02-16T15:59:27+00:00,Admiralty Plaza: Mumbai,Admiralty Plaza,Mumbai,premium,1,1,0,2,176.15,352.3
orderid:784192,KPY-TUT4,orderid:784192,crmid:6346293365,2020-02-13T15:56:5521:44:40.000Z,website,prd1081,1583423815,1583855815,2020-03-05T15:56:55+00:00,2020-03-10T15:56:55+00:00,Admiralty Plaza: Rod de Janeiro,Admiralty Plaza,Rod de Janeiro,standard,1,1,4,5,137.85,689.25
orderid:549518,TO5-XCHB,orderid:549518,crmid:6997429964,2020-02-13T15:53:4021:44:40.000Z,website,prd1016,1583596420,1584374020,2020-03-07T15:53:40+00:00,2020-03-16T15:53:40+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,standard,1,1,0,9,142.99,1286.91
orderid:313314,SXE-IDSA,orderid:313314,crmid:5562370714,2020-02-13T15:53:2321:44:40.000Z,website,prd1127,1581695603,1581868403,2020-02-14T15:53:23+00:00,2020-02-16T15:53:23+00:00,Nesting Box Inn: Glasgow,Nesting Box Inn,Glasgow,premium,1,1,0,2,123.2,246.4
orderid:824704,3EA-RQJW,orderid:824704,crmid:6464603033,2020-02-13T15:48:1021:44:40.000Z,website,prd1165,1581695290,1581781690,2020-02-14T15:48:10+00:00,2020-02-15T15:48:10+00:00,Admiralty Plaza: Louisville,Admiralty Plaza,Louisville,standard,1,1,0,1,113.95,113.95
orderid:160258,T8M-6ABT,orderid:160258,crmid:5265804201,2020-02-13T15:45:0621:44:40.000Z,website,prd1010,1583595906,1584200706,2020-03-07T15:45:06+00:00,2020-03-14T15:45:06+00:00,Blue Reef Resort: San Diego,Blue Reef Resort,San Diego,standard,1,1,2,7,137.81,964.67
orderid:218422,NNV-QU9R,orderid:218422,crmid:5074705277,2020-02-13T15:41:4121:44:40.000Z,website,prd1178,1581694901,1581867701,2020-02-14T15:41:41+00:00,2020-02-16T15:41:41+00:00,Blue Reef Resort: Colorado Springs,Blue Reef Resort,Colorado Springs,premium,1,1,0,2,159.1,318.2
orderid:148539,TJS-MFKM,orderid:148539,crmid:4874616167,2020-02-13T15:41:2221:44:40.000Z,website,prd1118,1581694882,1581954082,2020-02-14T15:41:22+00:00,2020-02-17T15:41:22+00:00,Blue Reef Resort: Cologne,Blue Reef Resort,Cologne,standard,1,1,0,3,150.61,451.83
orderid:139276,FT8-0TN0,orderid:139276,crmid:[4A045333B93F357E],2020-02-13T15:39:1721:44:40.000Z,website,prd1051,1583163557,1583422757,2020-03-02T15:39:17+00:00,2020-03-05T15:39:17+00:00,Family Fun Hotels: New Orleans,Family Fun Hotels,New Orleans,presidential-suite,1,1,1,3,823.84,2471.52
orderid:342808,RQV-4UAC,orderid:342808,crmid:[520CAA787E826CB9],2020-02-13T15:38:3521:44:40.000Z,website,prd1125,1581694715,1581953915,2020-02-14T15:38:35+00:00,2020-02-17T15:38:35+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,standard,1,1,0,3,134.17,402.51
orderid:563333,8RS-X9EB,orderid:563333,crmid:1070235958,2020-02-13T15:24:0821:44:40.000Z,website,prd1167,1581693848,1581866648,2020-02-14T15:24:08+00:00,2020-02-16T15:24:08+00:00,Hospitality Inn: Milwaukee,Hospitality Inn,Milwaukee,standard,1,1,0,2,127.86,255.72
orderid:494845,UXK-HQJO,orderid:494845,crmid:8766093572,2020-02-13T15:22:0221:44:40.000Z,website,prd1167,1583767322,1584285722,2020-03-09T15:22:02+00:00,2020-03-15T15:22:02+00:00,Hospitality Inn: Milwaukee,Hospitality Inn,Milwaukee,standard,1,1,0,6,115.54,693.24
orderid:293716,GCU-IFZJ,orderid:293716,crmid:2515802081,2020-02-13T15:21:0221:44:40.000Z,website,prd1141,1581693662,1582039262,2020-02-14T15:21:02+00:00,2020-02-18T15:21:02+00:00,Admiralty Plaza: Phoenix,Admiralty Plaza,Phoenix,premium,1,1,0,4,143.79,575.16
orderid:902967,OCA-HES6,orderid:902967,crmid:3829053926,2020-02-13T15:13:5821:44:40.000Z,website,prd1089,1581693238,1581866038,2020-02-14T15:13:58+00:00,2020-02-16T15:13:58+00:00,Sapphire Suites: Rome,Sapphire Suites,Rome,ultra-luxury,1,1,0,2,308.58,617.16
orderid:314657,ZT8-PXGD,orderid:314657,crmid:3582742872,2020-02-13T15:11:4221:44:40.000Z,website,prd1166,1582038702,1582643502,2020-02-18T15:11:42+00:00,2020-02-25T15:11:42+00:00,Blue Reef Resort: Baltimore,Blue Reef Resort,Baltimore,standard,1,1,0,7,138.71,970.97
orderid:465734,RNL-J07Q,orderid:465734,crmid:3416753230,2020-02-13T15:11:0821:44:40.000Z,website,prd1169,1582643468,1583334668,2020-02-25T15:11:08+00:00,2020-03-04T15:11:08+00:00,Grandeur Hotels: Tucson,Grandeur Hotels,Tucson,standard,1,1,0,8,153.68,1229.44
orderid:253243,ARV-LNUJ,orderid:253243,crmid:1219400569,2020-02-13T15:05:1021:44:40.000Z,website,prd1094,1581951910,1582124710,2020-02-17T15:05:10+00:00,2020-02-19T15:05:10+00:00,Blue Reef Resort: Berlin,Blue Reef Resort,Berlin,standard,1,1,0,2,191.69,383.38
orderid:271116,RQR-P9AS,orderid:271116,crmid:2454563366,2020-02-13T15:03:5721:44:40.000Z,website,prd1026,1583593437,1584025437,2020-03-07T15:03:57+00:00,2020-03-12T15:03:57+00:00,Restful Nights: Nashville,Restful Nights,Nashville,standard,1,1,0,5,133.64,668.2
orderid:197572,KPY-EU1M,orderid:197572,crmid:1601638652,2020-02-13T15:02:0121:44:40.000Z,website,prd1058,1583679721,1584630121,2020-03-08T15:02:01+00:00,2020-03-19T15:02:01+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,premium,1,1,4,11,172.37,1896.07
orderid:493277,BSD-0LEP,orderid:493277,crmid:2110811916,2020-02-13T14:58:4421:44:40.000Z,website,prd1088,1581692324,1581865124,2020-02-14T14:58:44+00:00,2020-02-16T14:58:44+00:00,Aspen Heights: Ankara,Aspen Heights,Ankara,standard,1,1,0,2,134.31,268.62
orderid:136972,M5L-GKJW,orderid:136972,crmid:8272298329,2020-02-13T14:57:5721:44:40.000Z,website,prd1058,1581692277,1581865077,2020-02-14T14:57:57+00:00,2020-02-16T14:57:57+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,standard,1,1,0,2,158.97,317.94
orderid:597124,MRM-XMCG,orderid:597124,crmid:[7EB995D3551E31A3],2020-02-13T14:50:4521:44:40.000Z,website,prd1142,1582037445,1582210245,2020-02-18T14:50:45+00:00,2020-02-20T14:50:45+00:00,Blue Reef Resort: Philadelphia,Blue Reef Resort,Philadelphia,standard,1,1,0,2,143.39,286.78
orderid:510289,QOB-GCVQ,orderid:510289,crmid:2286932680,2020-02-13T14:49:5621:44:40.000Z,website,prd1016,1583419796,1584024596,2020-03-05T14:49:56+00:00,2020-03-12T14:49:56+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,luxury,1,1,0,7,311.1,2177.7
orderid:886189,FLX-KZOU,orderid:886189,crmid:4254338529,2020-02-13T14:48:4221:44:40.000Z,website,prd1052,1581691722,1581778122,2020-02-14T14:48:42+00:00,2020-02-15T14:48:42+00:00,Aspen Heights: Wichita,Aspen Heights,Wichita,premium,1,1,0,1,109.63,109.63
orderid:333751,GAP-JDPP,orderid:333751,crmid:4575078708,2020-02-13T14:47:3621:44:40.000Z,website,prd1172,1581864456,1581950856,2020-02-16T14:47:36+00:00,2020-02-17T14:47:36+00:00,Aspen Heights: Mesa,Aspen Heights,Mesa,premium,1,1,0,1,116.82,116.82
orderid:560650,FWQ-ZAWU,orderid:560650,crmid:5957925383,2020-02-13T14:45:4521:44:40.000Z,website,prd1052,1581691545,1581777945,2020-02-14T14:45:45+00:00,2020-02-15T14:45:45+00:00,Aspen Heights: Wichita,Aspen Heights,Wichita,standard,1,1,0,1,141.73,141.73
orderid:429646,8U6-9MPX,orderid:429646,crmid:[335E28AE36117143],2020-02-13T14:40:4121:44:40.000Z,website,prd1007,1581691241,1581864041,2020-02-14T14:40:41+00:00,2020-02-16T14:40:41+00:00,Nesting Box Inn: Phoenix,Nesting Box Inn,Phoenix,standard,1,1,0,2,142.59,285.18
orderid:239295,NC4-R5OX,orderid:239295,crmid:5330445254,2020-02-13T14:38:2221:44:40.000Z,website,prd1086,1583246302,1583678302,2020-03-03T14:38:22+00:00,2020-03-08T14:38:22+00:00,Restful Nights: Johannesburg,Restful Nights,Johannesburg,standard,1,1,0,5,190.61,953.05
orderid:731398,ETH-O4LE,orderid:731398,crmid:1528696386,2020-02-13T14:35:1121:44:40.000Z,website,prd1050,1581950111,1582036511,2020-02-17T14:35:11+00:00,2020-02-18T14:35:11+00:00,Restful Nights: Arlington,Restful Nights,Arlington,standard,1,1,0,1,134.62,134.62
orderid:826001,ZGX-DNEY,orderid:826001,crmid:6705498262,2020-02-13T14:33:3121:44:40.000Z,website,prd1026,1582122811,1583764411,2020-02-19T14:33:31+00:00,2020-03-09T14:33:31+00:00,Restful Nights: Nashville,Restful Nights,Nashville,standard,1,1,1,19,135.6,2576.4
orderid:515255,M1H-3CT5,orderid:515255,crmid:4776941447,2020-02-13T14:31:0021:44:40.000Z,website,prd1028,1584023460,1584628260,2020-03-12T14:31:00+00:00,2020-03-19T14:31:00+00:00,Aspen Heights: Portland,Aspen Heights,Portland,premium,1,1,4,7,141.48,990.36
orderid:879205,0XY-TWJR,orderid:879205,crmid:[666FD1185CD6B117],2020-02-13T14:28:0921:44:40.000Z,website,prd1118,1581949689,1582036089,2020-02-17T14:28:09+00:00,2020-02-18T14:28:09+00:00,Blue Reef Resort: Cologne,Blue Reef Resort,Cologne,premium,1,1,0,1,127.47,127.47
orderid:132313,OOU-8HSV,orderid:132313,crmid:6476614121,2020-02-13T14:27:4921:44:40.000Z,website,prd1069,1583677669,1584196069,2020-03-08T14:27:49+00:00,2020-03-14T14:27:49+00:00,Admiralty Plaza: Singapore,Admiralty Plaza,Singapore,standard,1,1,0,6,147.0,882.0
orderid:958290,WU2-VE4J,orderid:958290,crmid:6659297285,2020-02-13T14:24:3421:44:40.000Z,website,prd1125,1584109474,1584887074,2020-03-13T14:24:34+00:00,2020-03-22T14:24:34+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,standard,1,1,0,9,73.51,661.59
orderid:871458,FYU-HK1U,orderid:871458,crmid:6251605121,2020-02-13T14:21:2521:44:40.000Z,website,prd1123,1581776485,1581949285,2020-02-15T14:21:25+00:00,2020-02-17T14:21:25+00:00,Family Fun Hotels: Amsterdam,Family Fun Hotels,Amsterdam,standard,1,1,0,2,122.61,245.22
orderid:192090,06H-926H,orderid:192090,crmid:8836092627,2020-02-13T14:15:0721:44:40.000Z,website,prd1131,1584195307,1585232107,2020-03-14T14:15:07+00:00,2020-03-26T14:15:07+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,standard,1,1,4,12,124.02,1488.24
orderid:340747,UWJ-3GCC,orderid:340747,crmid:8616855429,2020-02-13T14:08:2021:44:40.000Z,website,prd1033,1583676500,1584281300,2020-03-08T14:08:20+00:00,2020-03-15T14:08:20+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,luxury,1,1,4,7,355.26,2486.82
orderid:610222,0KR-M0FH,orderid:610222,crmid:2378623800,2020-02-13T14:06:3021:44:40.000Z,website,prd1107,1581689190,1581861990,2020-02-14T14:06:30+00:00,2020-02-16T14:06:30+00:00,Hospitality Inn: Kharkiv,Hospitality Inn,Kharkiv,standard,1,1,0,2,107.87,215.74
orderid:842108,KSI-X4ID,orderid:842108,crmid:9234017723,2020-02-13T14:03:1321:44:40.000Z,website,prd1103,1581688993,1581775393,2020-02-14T14:03:13+00:00,2020-02-15T14:03:13+00:00,Nesting Box Inn: Hamburg,Nesting Box Inn,Hamburg,premium,1,1,0,1,137.21,137.21
orderid:673786,HRL-P3CT,orderid:673786,crmid:[44307037E6409693],2020-02-13T13:59:0121:44:40.000Z,website,prd1105,1582293541,1582552741,2020-02-21T13:59:01+00:00,2020-02-24T13:59:01+00:00,Admiralty Plaza: Barcelona,Admiralty Plaza,Barcelona,standard,1,1,2,3,164.02,492.06
orderid:223965,ATK-Q2T3,orderid:223965,crmid:1523111907,2020-02-13T13:58:4721:44:40.000Z,website,prd1081,1583762327,1584799127,2020-03-09T13:58:47+00:00,2020-03-21T13:58:47+00:00,Admiralty Plaza: Rod de Janeiro,Admiralty Plaza,Rod de Janeiro,premium,1,1,0,12,162.2,1946.4
orderid:356563,D89-ZKMO,orderid:356563,crmid:[2F06CAD581CCFCCD],2020-02-13T13:53:5321:44:40.000Z,website,prd1040,1583589233,1583848433,2020-03-07T13:53:53+00:00,2020-03-10T13:53:53+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,0,3,131.41,394.23
orderid:486146,OPL-NNUT,orderid:486146,crmid:[2B8271011D9C80A4],2020-02-13T13:53:0021:44:40.000Z,website,prd1160,1581947580,1583243580,2020-02-17T13:53:00+00:00,2020-03-03T13:53:00+00:00,Aspen Heights: Nashville,Aspen Heights,Nashville,premium,1,1,0,15,133.4,2001.0
orderid:641339,51P-6UTT,orderid:641339,crmid:9725000918,2020-02-13T13:49:4721:44:40.000Z,website,prd1142,1581688187,1581860987,2020-02-14T13:49:47+00:00,2020-02-16T13:49:47+00:00,Blue Reef Resort: Philadelphia,Blue Reef Resort,Philadelphia,standard,1,1,0,2,136.44,272.88
orderid:663556,4DR-FVBN,orderid:663556,crmid:6864919793,2020-02-13T13:49:1021:44:40.000Z,website,prd1194,1582292950,1582724950,2020-02-21T13:49:10+00:00,2020-02-26T13:49:10+00:00,Restful Nights: Tianjin,Restful Nights,Tianjin,premium,1,1,0,5,107.23,536.15
orderid:188038,DRO-SK7M,orderid:188038,crmid:5380933012,2020-02-13T13:43:5121:44:40.000Z,website,prd1143,1584020631,1584625431,2020-03-12T13:43:51+00:00,2020-03-19T13:43:51+00:00,Hospitality Inn: San Antonio,Hospitality Inn,San Antonio,standard,1,1,0,7,103.07,721.49
orderid:520014,8FG-HYU5,orderid:520014,crmid:5514545896,2020-02-13T13:40:4721:44:40.000Z,website,prd1153,1581774047,1581946847,2020-02-15T13:40:47+00:00,2020-02-17T13:40:47+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,standard,1,1,0,2,186.89,373.78
orderid:623301,MW4-SJJB,orderid:623301,crmid:[63A962363F46CC5D],2020-02-13T13:33:3021:44:40.000Z,website,prd1130,1581687210,1582119210,2020-02-14T13:33:30+00:00,2020-02-19T13:33:30+00:00,Blue Reef Resort: Bremen,Blue Reef Resort,Bremen,standard,1,1,0,5,140.45,702.25
orderid:136358,DIC-ZDDT,orderid:136358,crmid:[3687A3535F334A5B],2020-02-13T13:33:2821:44:40.000Z,website,prd1100,1583156008,1583933608,2020-03-02T13:33:28+00:00,2020-03-11T13:33:28+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,4,9,157.29,1415.61
orderid:206102,5AN-6LSM,orderid:206102,crmid:3357011395,2020-02-13T13:33:1421:44:40.000Z,website,prd1131,1581946394,1582032794,2020-02-17T13:33:14+00:00,2020-02-18T13:33:14+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,standard,1,1,0,1,174.5,174.5
orderid:135454,LGF-C1QI,orderid:135454,crmid:4089399247,2020-02-13T13:24:0521:44:40.000Z,website,prd1029,1581773045,1581859445,2020-02-15T13:24:05+00:00,2020-02-16T13:24:05+00:00,Sapphire Suites: Oklahoma City,Sapphire Suites,Oklahoma City,standard,1,1,0,1,155.91,155.91
orderid:290345,NZJ-3Z7R,orderid:290345,crmid:[42F2EE08992024A],2020-02-13T13:21:0121:44:40.000Z,website,prd1125,1583587261,1583932861,2020-03-07T13:21:01+00:00,2020-03-11T13:21:01+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,standard,1,1,0,4,127.54,510.16
orderid:359641,H9N-GLDH,orderid:359641,crmid:5725040445,2020-02-13T13:11:3621:44:40.000Z,website,prd1106,1583673096,1584537096,2020-03-08T13:11:36+00:00,2020-03-18T13:11:36+00:00,Blue Reef Resort: Munich,Blue Reef Resort,Munich,premium,1,1,0,10,153.2,1532.0
orderid:252608,OIG-C7I3,orderid:252608,crmid:3033371900,2020-02-13T13:08:5121:44:40.000Z,website,prd1190,1581685731,1581772131,2020-02-14T13:08:51+00:00,2020-02-15T13:08:51+00:00,Blue Reef Resort: Aurora,Blue Reef Resort,Aurora,standard,1,1,0,1,139.62,139.62
orderid:752956,2NO-EYN6,orderid:752956,crmid:[53CF5EFB321FC692],2020-02-13T13:03:4521:44:40.000Z,website,prd1083,1581944625,1582203825,2020-02-17T13:03:45+00:00,2020-02-20T13:03:45+00:00,Hospitality Inn: Bangkok,Hospitality Inn,Bangkok,standard,1,1,0,3,136.4,409.2
orderid:923326,IEW-OSBS,orderid:923326,crmid:4237998560,2020-02-13T12:57:0821:44:40.000Z,website,prd1094,1582203428,1583240228,2020-02-20T12:57:08+00:00,2020-03-03T12:57:08+00:00,Blue Reef Resort: Berlin,Blue Reef Resort,Berlin,standard,1,1,0,12,146.31,1755.72
orderid:385705,YEF-MCNE,orderid:385705,crmid:2254556626,2020-02-13T12:54:5421:44:40.000Z,website,prd1130,1581857694,1582116894,2020-02-16T12:54:54+00:00,2020-02-19T12:54:54+00:00,Blue Reef Resort: Bremen,Blue Reef Resort,Bremen,standard,1,1,0,3,75.2,225.6
orderid:519783,D1H-1QQR,orderid:519783,crmid:[73F9646074CE953E],2020-02-13T12:54:1321:44:40.000Z,website,prd1136,1581771253,1581857653,2020-02-15T12:54:13+00:00,2020-02-16T12:54:13+00:00,Aspen Heights: Osaka,Aspen Heights,Osaka,premium,1,1,0,1,123.92,123.92
orderid:211350,VG3-APYK,orderid:211350,crmid:6233130396,2020-02-13T12:51:3021:44:40.000Z,website,prd1172,1583758290,1584708690,2020-03-09T12:51:30+00:00,2020-03-20T12:51:30+00:00,Aspen Heights: Mesa,Aspen Heights,Mesa,standard,1,1,0,11,148.5,1633.5
orderid:990308,1XL-V1GC,orderid:990308,crmid:6128726382,2020-02-13T12:50:3021:44:40.000Z,website,prd1061,1583585430,1584017430,2020-03-07T12:50:30+00:00,2020-03-12T12:50:30+00:00,Grandeur Hotels: Lahore,Grandeur Hotels,Lahore,standard,1,1,0,5,151.55,757.75
orderid:612636,L3I-7FWC,orderid:612636,crmid:[A0C3EAE93BD8DD3],2020-02-13T12:47:3121:44:40.000Z,website,prd1195,1581770851,1581857251,2020-02-15T12:47:31+00:00,2020-02-16T12:47:31+00:00,Family Fun Hotels: Lahore,Family Fun Hotels,Lahore,standard,1,1,0,1,172.23,172.23
orderid:493896,DKL-YKYP,orderid:493896,crmid:[78F407FF82AF90A3],2020-02-13T12:37:4921:44:40.000Z,website,prd1109,1582115869,1582720669,2020-02-19T12:37:49+00:00,2020-02-26T12:37:49+00:00,Grandeur Hotels: Belgrade,Grandeur Hotels,Belgrade,standard,1,1,0,7,132.03,924.21
orderid:625990,JST-NJJV,orderid:625990,crmid:[48D684CEA7341542],2020-02-13T12:32:0221:44:40.000Z,website,prd1040,1583497922,1583584322,2020-03-06T12:32:02+00:00,2020-03-07T12:32:02+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,4,1,127.14,127.14
orderid:106730,CQM-NROI,orderid:106730,crmid:8991448642,2020-02-13T12:28:1021:44:40.000Z,website,prd1153,1581856090,1581942490,2020-02-16T12:28:10+00:00,2020-02-17T12:28:10+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,standard,1,1,0,1,125.36,125.36
orderid:155337,1ND-W2QN,orderid:155337,crmid:8852296064,2020-02-13T12:22:2521:44:40.000Z,website,prd1079,1583583745,1584102145,2020-03-07T12:22:25+00:00,2020-03-13T12:22:25+00:00,Nesting Box Inn: Chennai,Nesting Box Inn,Chennai,standard,1,1,1,6,139.71,838.26
orderid:754270,DHM-JIPB,orderid:754270,crmid:4524630395,2020-02-13T12:17:1521:44:40.000Z,website,prd1059,1582028235,1582114635,2020-02-18T12:17:15+00:00,2020-02-19T12:17:15+00:00,Hospitality Inn: Kinshasa,Hospitality Inn,Kinshasa,standard,1,1,0,1,150.16,150.16
orderid:488765,M5O-CHTV,orderid:488765,crmid:[EE12334325EAFCE],2020-02-13T12:15:0421:44:40.000Z,website,prd1112,1582460104,1582805704,2020-02-23T12:15:04+00:00,2020-02-27T12:15:04+00:00,Aspen Heights: Birmingham,Aspen Heights,Birmingham,premium,1,1,0,4,172.83,691.32
orderid:251495,LLM-TBRV,orderid:251495,crmid:3807914099,2020-02-13T12:13:5021:44:40.000Z,website,prd1175,1584101630,1584792830,2020-03-13T12:13:50+00:00,2020-03-21T12:13:50+00:00,Nesting Box Inn: Long Beach,Nesting Box Inn,Long Beach,standard,1,1,0,8,125.37,1002.96
orderid:386821,VR2-NWRK,orderid:386821,crmid:5981007818,2020-02-13T12:07:0421:44:40.000Z,website,prd1148,1581682024,1581768424,2020-02-14T12:07:04+00:00,2020-02-15T12:07:04+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,premium,1,1,0,1,144.52,144.52
orderid:457605,CTX-9GZY,orderid:457605,crmid:2947517846,2020-02-13T12:04:3421:44:40.000Z,website,prd1191,1581681874,1581768274,2020-02-14T12:04:34+00:00,2020-02-15T12:04:34+00:00,Hospitality Inn: Mumbai,Hospitality Inn,Mumbai,standard,1,1,0,1,132.92,132.92
orderid:964909,AMM-YWH8,orderid:964909,crmid:3038211456,2020-02-13T11:46:3121:44:40.000Z,website,prd1081,1582112791,1582458391,2020-02-19T11:46:31+00:00,2020-02-23T11:46:31+00:00,Admiralty Plaza: Rod de Janeiro,Admiralty Plaza,Rod de Janeiro,standard,1,1,0,4,120.52,482.08
orderid:572516,ZDS-WGN9,orderid:572516,crmid:4258481806,2020-02-13T11:42:3421:44:40.000Z,website,prd1143,1581680554,1581766954,2020-02-14T11:42:34+00:00,2020-02-15T11:42:34+00:00,Hospitality Inn: San Antonio,Hospitality Inn,San Antonio,standard,1,1,0,1,130.37,130.37
orderid:377979,YRN-EABY,orderid:377979,crmid:[65A58B663F3A3FD0],2020-02-13T11:41:0721:44:40.000Z,website,prd1034,1581680467,1581766867,2020-02-14T11:41:07+00:00,2020-02-15T11:41:07+00:00,Blue Reef Resort: Albuquerque,Blue Reef Resort,Albuquerque,premium,1,1,0,1,164.15,164.15
orderid:446662,4MP-RI3Z,orderid:446662,crmid:3956370739,2020-02-13T11:39:4621:44:40.000Z,website,prd1093,1581680386,1581853186,2020-02-14T11:39:46+00:00,2020-02-16T11:39:46+00:00,Admiralty Plaza: Yokohama,Admiralty Plaza,Yokohama,premium,1,1,0,2,144.65,289.3
orderid:294463,BSD-JEPZ,orderid:294463,crmid:[428A4E5DC0D29A49],2020-02-13T11:36:3321:44:40.000Z,website,prd1022,1582889793,1583580993,2020-02-28T11:36:33+00:00,2020-03-07T11:36:33+00:00,Blue Reef Resort: Washington DC,Blue Reef Resort,Washington DC,standard,1,1,4,8,102.25,818.0
orderid:320704,0BN-RTP9,orderid:320704,crmid:3112181499,2020-02-13T11:30:2921:44:40.000Z,website,prd1045,1583407829,1584271829,2020-03-05T11:30:29+00:00,2020-03-15T11:30:29+00:00,Admiralty Plaza: Miami,Admiralty Plaza,Miami,standard,1,1,0,10,119.5,1195.0
orderid:630367,C2D-RNLI,orderid:630367,crmid:9480911652,2020-02-13T11:26:4421:44:40.000Z,website,prd1137,1581679604,1581852404,2020-02-14T11:26:44+00:00,2020-02-16T11:26:44+00:00,Sapphire Suites: Manila,Sapphire Suites,Manila,standard,1,1,0,2,193.47,386.94
orderid:680566,A67-LRMG,orderid:680566,crmid:9552317008,2020-02-13T11:18:3521:44:40.000Z,website,prd1158,1581765515,1581938315,2020-02-15T11:18:35+00:00,2020-02-17T11:18:35+00:00,Restful Nights: El Paso,Restful Nights,El Paso,premium,1,1,0,2,146.48,292.96
orderid:277585,SRX-8ADB,orderid:277585,crmid:[19DF686796DECF55],2020-02-13T11:16:2521:44:40.000Z,website,prd1021,1583752585,1584270985,2020-03-09T11:16:25+00:00,2020-03-15T11:16:25+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,premium,1,1,0,6,201.21,1207.26
orderid:893200,FJT-UPRG,orderid:893200,crmid:9366595471,2020-02-13T11:13:5021:44:40.000Z,website,prd1163,1581765230,1581938030,2020-02-15T11:13:50+00:00,2020-02-17T11:13:50+00:00,Nesting Box Inn: Oklahoma City,Nesting Box Inn,Oklahoma City,standard,1,1,0,2,145.46,290.92
orderid:110548,3MU-0JTA,orderid:110548,crmid:8365463308,2020-02-13T11:04:5721:44:40.000Z,website,prd1021,1581764697,1581851097,2020-02-15T11:04:57+00:00,2020-02-16T11:04:57+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,ultra-luxury,1,1,0,1,259.57,259.57
orderid:748658,EVP-OX8V,orderid:748658,crmid:3583180724,2020-02-13T11:03:2121:44:40.000Z,website,prd1100,1583924601,1584529401,2020-03-11T11:03:21+00:00,2020-03-18T11:03:21+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,1,7,112.85,789.95
orderid:349752,DWP-WHUK,orderid:349752,crmid:5726788775,2020-02-13T10:57:3721:44:40.000Z,website,prd1160,1581764257,1581850657,2020-02-15T10:57:37+00:00,2020-02-16T10:57:37+00:00,Aspen Heights: Nashville,Aspen Heights,Nashville,standard,1,1,0,1,137.71,137.71
orderid:652340,HUN-MBR5,orderid:652340,crmid:7993272534,2020-02-13T10:56:1721:44:40.000Z,website,prd1143,1583405777,1584096977,2020-03-05T10:56:17+00:00,2020-03-13T10:56:17+00:00,Hospitality Inn: San Antonio,Hospitality Inn,San Antonio,standard,1,1,0,8,147.47,1179.76
orderid:913391,88P-MROK,orderid:913391,crmid:[20369BCE498ABC40],2020-02-13T10:53:2621:44:40.000Z,website,prd1074,1583492006,1583664806,2020-03-06T10:53:26+00:00,2020-03-08T10:53:26+00:00,Restful Nights: Mexico City,Restful Nights,Mexico City,standard,1,1,2,2,133.25,266.5
orderid:831706,KG4-4GMC,orderid:831706,crmid:3025601502,2020-02-13T10:49:4021:44:40.000Z,website,prd1064,1582368580,1583578180,2020-02-22T10:49:40+00:00,2020-03-07T10:49:40+00:00,Aspen Heights: Paris,Aspen Heights,Paris,standard,1,1,0,14,85.83,1201.62
orderid:891754,ZZE-WZE7,orderid:891754,crmid:7941434276,2020-02-13T10:46:2121:44:40.000Z,website,prd1123,1583145981,1584701181,2020-03-02T10:46:21+00:00,2020-03-20T10:46:21+00:00,Family Fun Hotels: Amsterdam,Family Fun Hotels,Amsterdam,standard,1,1,4,18,170.39,3067.02
