id,callstarttime,crmid,callid,callcentername,callagentid,callselectedreason,calllength,callendtime,callsurveyscore
981988108,2020-02-09T22:20:50+00:00,crmid:9315878,981988108,callcenter:6,agentid:620,Account Issue,653,2020-02-09T22:14:50.000Z,
364789988,2020-02-10T10:41:04+00:00,crmid:6489411,364789988,callcenter:3,agentid:384,Reservation Change,852,2020-02-10T10:47:17.000Z,4
497055838,2020-02-10T03:29:48+00:00,crmid:2697470,497055838,callcenter:5,agentid:566,Reservation Change,398,2020-02-10T03:30:38.000Z,
871477727,2020-02-11T11:16:44+00:00,crmid:7105229,871477727,callcenter:6,agentid:654,Website Issue,521,2020-02-11T11:17:28.000Z,
567372163,2020-02-11T08:52:52+00:00,crmid:1241504,567372163,callcenter:3,agentid:349,Payment Issue,499,2020-02-11T08:43:55.000Z,
970328063,2020-02-10T08:48:34+00:00,crmid:1248268,970328063,callcenter:2,agentid:269,Account Password Help,542,2020-02-10T08:51:40.000Z,3
861256776,2020-02-11T23:32:04+00:00,crmid:9167600,861256776,callcenter:3,agentid:322,Account Password Help,434,2020-02-11T23:23:13.000Z,
868953453,2020-02-09T01:31:55+00:00,crmid:5164674,868953453,callcenter:4,agentid:442,Account Question,198,2020-02-09T01:14:39.000Z,4
638847202,2020-02-11T16:26:30+00:00,crmid:8186754,638847202,callcenter:4,agentid:434,Payment Question,195,2020-02-11T16:23:54.000Z,
204882598,2020-02-09T20:25:57+00:00,crmid:8900700,204882598,callcenter:6,agentid:635,Account Issue,276,2020-02-09T20:24:13.000Z,3
839880249,2020-02-10T13:24:30+00:00,crmid:2693741,839880249,callcenter:5,agentid:568,Reservation Place Booking,1036,2020-02-10T13:35:30.000Z,
164707475,2020-02-08T09:21:51+00:00,crmid:2078233,164707475,callcenter:1,agentid:170,Account Issue,595,2020-02-08T09:26:22.000Z,4
184782833,2020-02-09T12:55:25+00:00,crmid:1338130,184782833,callcenter:1,agentid:113,Reservation Change,582,2020-02-09T12:58:21.000Z,7
237863137,2020-02-09T15:43:16+00:00,crmid:2377145,237863137,callcenter:5,agentid:528,Reservation Place Booking,1128,2020-02-09T15:56:14.000Z,
377565620,2020-02-09T16:40:36+00:00,crmid:1345128,377565620,callcenter:5,agentid:563,Reservation Change,572,2020-02-09T16:44:44.000Z,
150310509,2020-02-11T17:37:02+00:00,crmid:5429133,150310509,callcenter:6,agentid:636,Reservation Cancel,395,2020-02-11T17:38:23.000Z,
984266046,2020-02-10T03:26:14+00:00,crmid:9135136,984266046,callcenter:4,agentid:440,Account Issue,672,2020-02-10T03:30:10.000Z,8
457622458,2020-02-11T14:04:54+00:00,crmid:3634598,457622458,callcenter:3,agentid:371,Website Issue,413,2020-02-11T13:55:29.000Z,7
369271646,2020-02-08T17:40:26+00:00,crmid:1550577,369271646,callcenter:2,agentid:256,Reservation Place Booking,926,2020-02-08T17:48:19.000Z,6
612390594,2020-02-10T16:27:33+00:00,crmid:2631244,612390594,callcenter:3,agentid:375,Payment Issue,484,2020-02-10T16:30:28.000Z,8
764613038,2020-02-10T17:36:43+00:00,crmid:4748582,764613038,callcenter:6,agentid:643,Reservation Change,1187,2020-02-10T17:48:31.000Z,
731336330,2020-02-10T08:00:32+00:00,crmid:1242130,731336330,callcenter:2,agentid:274,Account Question,400,2020-02-10T07:51:07.000Z,4
268195985,2020-02-10T23:50:03+00:00,crmid:3595988,268195985,callcenter:6,agentid:665,Account Question,628,2020-02-10T23:52:29.000Z,6
934545530,2020-02-10T22:30:37+00:00,crmid:9549434,934545530,callcenter:1,agentid:191,Website Issue,345,2020-02-10T22:31:03.000Z,
954005054,2020-02-11T20:40:39+00:00,crmid:5392553,954005054,callcenter:5,agentid:510,Payment Question,425,2020-02-11T20:32:07.000Z,2
431756440,2020-02-09T13:21:27+00:00,crmid:7955622,431756440,callcenter:1,agentid:175,Account Issue,457,2020-02-09T13:23:00.000Z,
499739109,2020-02-11T15:34:14+00:00,crmid:9226472,499739109,callcenter:1,agentid:190,Reservation Place Booking,857,2020-02-11T15:43:42.000Z,1
245713305,2020-02-10T19:59:16+00:00,crmid:4402480,245713305,callcenter:2,agentid:260,Website Question,2549,2020-02-10T20:36:42.000Z,
506057411,2020-02-09T00:21:28+00:00,crmid:2321451,506057411,callcenter:5,agentid:517,Account Question,659,2020-02-09T00:25:44.000Z,5
290728452,2020-02-09T17:28:22+00:00,crmid:5384725,290728452,callcenter:6,agentid:659,Payment Question,614,2020-02-09T17:32:17.000Z,8
734324188,2020-02-09T18:48:09+00:00,crmid:1524430,734324188,callcenter:2,agentid:287,Website Issue,471,2020-02-09T18:51:43.000Z,
709489776,2020-02-11T18:52:10+00:00,crmid:5794483,709489776,callcenter:4,agentid:422,Reservation Change,708,2020-02-11T18:48:54.000Z,
983311342,2020-02-10T16:57:38+00:00,crmid:8564577,983311342,callcenter:5,agentid:568,Reservation Change,2176,2020-02-10T17:26:20.000Z,
842720570,2020-02-09T10:42:31+00:00,crmid:2698515,842720570,callcenter:6,agentid:643,Account Issue,533,2020-02-09T10:46:47.000Z,8
401230295,2020-02-11T14:12:36+00:00,crmid:2859658,401230295,callcenter:2,agentid:293,Account Question,226,2020-02-11T14:09:09.000Z,8
777920237,2020-02-10T20:41:39+00:00,crmid:6661276,777920237,callcenter:2,agentid:283,Account Cancelation,553,2020-02-10T20:44:35.000Z,
873050695,2020-02-09T20:28:02+00:00,crmid:3389106,873050695,callcenter:6,agentid:638,Payment Issue,398,2020-02-09T20:26:42.000Z,7
352665946,2020-02-11T06:24:52+00:00,crmid:1967115,352665946,callcenter:3,agentid:325,Website Issue,320,2020-02-11T06:23:08.000Z,
243227684,2020-02-11T15:16:21+00:00,crmid:1606883,243227684,callcenter:2,agentid:221,Account Question,314,2020-02-11T15:09:19.000Z,6
357752462,2020-02-09T02:34:45+00:00,crmid:6986421,357752462,callcenter:3,agentid:388,Reservation Cancel,406,2020-02-09T02:36:02.000Z,1
140013570,2020-02-10T13:37:23+00:00,crmid:8160506,140013570,callcenter:5,agentid:552,Account Issue,441,2020-02-10T13:37:21.000Z,9
290300143,2020-02-08T17:16:39+00:00,crmid:1070782,290300143,callcenter:6,agentid:672,Reservation Change,491,2020-02-08T17:17:55.000Z,5
902459049,2020-02-11T11:25:45+00:00,crmid:8583394,902459049,callcenter:5,agentid:576,Account Password Help,476,2020-02-11T11:27:40.000Z,8
846406884,2020-02-11T20:30:22+00:00,crmid:6465816,846406884,callcenter:1,agentid:181,Account Issue,855,2020-02-11T20:37:57.000Z,9
598448404,2020-02-09T10:21:00+00:00,crmid:3546045,598448404,callcenter:3,agentid:339,Reservation Change,303,2020-02-09T10:20:25.000Z,3
729617445,2020-02-10T14:22:01+00:00,crmid:9236047,729617445,callcenter:6,agentid:668,Website Question,260,2020-02-10T14:19:39.000Z,1
841240023,2020-02-09T10:07:00+00:00,crmid:5576253,841240023,callcenter:5,agentid:590,Payment Issue,523,2020-02-09T10:07:52.000Z,
781430454,2020-02-10T05:01:25+00:00,crmid:4685962,781430454,callcenter:4,agentid:486,Account Password Help,609,2020-02-10T05:07:36.000Z,
527190412,2020-02-09T16:40:47+00:00,crmid:2073791,527190412,callcenter:4,agentid:483,Reservation Change,310,2020-02-09T16:39:33.000Z,
877601928,2020-02-10T15:40:38+00:00,crmid:1791516,877601928,callcenter:4,agentid:417,Account Issue,555,2020-02-10T15:34:07.000Z,4
292325064,2020-02-09T00:19:20+00:00,crmid:6784688,292325064,callcenter:4,agentid:462,Reservation Place Booking,928,2020-02-09T00:27:09.000Z,4
546101948,2020-02-08T13:35:00+00:00,crmid:9106544,546101948,callcenter:6,agentid:621,Reservation Change,648,2020-02-08T13:39:12.000Z,1
413346500,2020-02-09T14:54:59+00:00,crmid:5147472,413346500,callcenter:1,agentid:164,Website Issue,352,2020-02-09T14:54:17.000Z,5
203047887,2020-02-09T09:03:30+00:00,crmid:7244012,203047887,callcenter:3,agentid:326,Account Password Help,555,2020-02-09T09:06:32.000Z,1
538063008,2020-02-10T14:06:21+00:00,crmid:3707894,538063008,callcenter:1,agentid:149,Payment Issue,167,2020-02-10T14:03:18.000Z,3
976899896,2020-02-09T06:49:45+00:00,crmid:3491792,976899896,callcenter:2,agentid:218,Reservation Cancel,405,2020-02-09T06:44:08.000Z,
556660356,2020-02-09T13:34:15+00:00,crmid:2489731,556660356,callcenter:5,agentid:559,Payment Question,546,2020-02-09T13:38:00.000Z,1
383861492,2020-02-10T09:30:55+00:00,crmid:2645164,383861492,callcenter:3,agentid:364,Account Issue,621,2020-02-10T09:34:37.000Z,
319462032,2020-02-10T16:29:44+00:00,crmid:6669602,319462032,callcenter:5,agentid:574,Website Issue,499,2020-02-10T16:31:48.000Z,
501717243,2020-02-11T14:16:45+00:00,crmid:6572690,501717243,callcenter:3,agentid:384,Reservation Place Booking,996,2020-02-11T14:27:34.000Z,
963227382,2020-02-10T01:45:41+00:00,crmid:2370344,963227382,callcenter:3,agentid:312,Payment Question,106,2020-02-10T01:38:31.000Z,3
874860355,2020-02-08T13:21:16+00:00,crmid:3850799,874860355,callcenter:4,agentid:455,Reservation Change,389,2020-02-08T13:13:26.000Z,4
481178373,2020-02-08T12:39:38+00:00,crmid:4346319,481178373,callcenter:1,agentid:116,Website Issue,327,2020-02-08T12:39:43.000Z,8
827512325,2020-02-11T09:28:12+00:00,crmid:8884300,827512325,callcenter:5,agentid:523,Payment Issue,564,2020-02-11T09:32:23.000Z,
704516924,2020-02-08T13:40:39+00:00,crmid:5292730,704516924,callcenter:1,agentid:183,Website Question,451,2020-02-08T13:42:14.000Z,
261958949,2020-02-10T15:56:24+00:00,crmid:8887021,261958949,callcenter:5,agentid:526,Reservation Place Booking,1162,2020-02-10T16:09:45.000Z,
519717521,2020-02-10T13:48:07+00:00,crmid:3020215,519717521,callcenter:6,agentid:649,Payment Issue,711,2020-02-10T13:52:25.000Z,
946478651,2020-02-10T03:22:50+00:00,crmid:7793587,946478651,callcenter:2,agentid:282,Reservation Place Booking,930,2020-02-10T03:18:37.000Z,
291755288,2020-02-10T03:13:17+00:00,crmid:6050940,291755288,callcenter:1,agentid:174,Payment Issue,154,2020-02-10T03:10:28.000Z,1
538821216,2020-02-09T01:07:25+00:00,crmid:4088031,538821216,callcenter:5,agentid:594,Account Password Help,463,2020-02-09T01:09:53.000Z,
797918290,2020-02-09T04:05:26+00:00,crmid:9134007,797918290,callcenter:4,agentid:489,Reservation Cancel,332,2020-02-09T03:55:39.000Z,5
481675316,2020-02-09T17:16:03+00:00,crmid:5695046,481675316,callcenter:6,agentid:671,Website Issue,516,2020-02-09T17:17:53.000Z,7
287519192,2020-02-11T00:24:43+00:00,crmid:2083818,287519192,callcenter:3,agentid:324,Account Password Help,700,2020-02-11T00:16:25.000Z,8
186683963,2020-02-11T17:21:58+00:00,crmid:9254124,186683963,callcenter:1,agentid:113,Payment Question,-51,2020-02-11T17:08:31.000Z,
199577001,2020-02-08T19:32:26+00:00,crmid:4092995,199577001,callcenter:3,agentid:379,Account Password Help,630,2020-02-08T19:34:17.000Z,5
240681402,2020-02-08T21:15:10+00:00,crmid:1157470,240681402,callcenter:2,agentid:217,Payment Issue,2494,2020-02-08T21:48:48.000Z,
950741252,2020-02-10T12:16:02+00:00,crmid:6314263,950741252,callcenter:4,agentid:491,Payment Issue,465,2020-02-10T12:15:56.000Z,
906578353,2020-02-10T23:25:22+00:00,crmid:8668670,906578353,callcenter:4,agentid:495,Payment Issue,259,2020-02-10T23:24:00.000Z,3
954134583,2020-02-08T22:07:55+00:00,crmid:9182986,954134583,callcenter:3,agentid:387,Reservation Place Booking,970,2020-02-08T22:10:38.000Z,
330174238,2020-02-11T02:55:53+00:00,crmid:2873544,330174238,callcenter:4,agentid:440,Reservation Place Booking,1040,2020-02-11T03:06:40.000Z,
266692985,2020-02-10T20:24:48+00:00,crmid:7020475,266692985,callcenter:2,agentid:229,Payment Question,1960,2020-02-10T20:52:04.000Z,
989521130,2020-02-10T01:48:52+00:00,crmid:7065425,989521130,callcenter:4,agentid:435,Reservation Cancel,373,2020-02-10T01:47:28.000Z,7
972532157,2020-02-11T09:56:12+00:00,crmid:1371789,972532157,callcenter:3,agentid:341,Reservation Change,425,2020-02-11T09:57:26.000Z,
117195935,2020-02-11T08:59:30+00:00,crmid:6719109,117195935,callcenter:2,agentid:225,Payment Question,737,2020-02-11T08:59:06.000Z,2
367661246,2020-02-11T11:42:58+00:00,crmid:9421268,367661246,callcenter:3,agentid:385,Payment Issue,400,2020-02-11T11:44:24.000Z,2
959664299,2020-02-10T01:37:09+00:00,crmid:3449056,959664299,callcenter:3,agentid:397,Account Cancelation,248,2020-02-10T01:34:45.000Z,
250913913,2020-02-09T05:16:23+00:00,crmid:5540005,250913913,callcenter:5,agentid:598,Website Question,508,2020-02-09T05:18:43.000Z,
124381210,2020-02-10T21:43:07+00:00,crmid:6776628,124381210,callcenter:3,agentid:377,Reservation Place Booking,1044,2020-02-10T21:36:35.000Z,6
691440569,2020-02-11T21:17:02+00:00,crmid:4647182,691440569,callcenter:2,agentid:242,Account Password Help,520,2020-02-11T21:19:00.000Z,
554552018,2020-02-11T22:55:45+00:00,crmid:5087825,554552018,callcenter:6,agentid:624,Account Password Help,385,2020-02-11T22:55:46.000Z,
865451174,2020-02-10T18:10:46+00:00,crmid:9554089,865451174,callcenter:4,agentid:474,Reservation Place Booking,969,2020-02-10T18:06:06.000Z,8
509438470,2020-02-09T16:32:49+00:00,crmid:8274566,509438470,callcenter:4,agentid:468,Reservation Change,581,2020-02-09T16:37:14.000Z,
373716132,2020-02-11T03:14:02+00:00,crmid:5519739,373716132,callcenter:4,agentid:495,Reservation Change,291,2020-02-11T03:05:40.000Z,
382813486,2020-02-10T18:11:42+00:00,crmid:7717761,382813486,callcenter:1,agentid:123,Account Question,468,2020-02-10T18:11:06.000Z,
461987544,2020-02-10T17:54:14+00:00,crmid:7898578,461987544,callcenter:6,agentid:613,Payment Issue,343,2020-02-10T17:55:48.000Z,
838043562,2020-02-09T19:11:27+00:00,crmid:6739879,838043562,callcenter:4,agentid:480,Account Issue,402,2020-02-09T19:12:59.000Z,
594692260,2020-02-08T14:32:16+00:00,crmid:4581459,594692260,callcenter:5,agentid:528,Reservation Place Booking,922,2020-02-08T14:40:25.000Z,6
713062037,2020-02-10T16:57:33+00:00,crmid:6584102,713062037,callcenter:6,agentid:631,Account Password Help,614,2020-02-10T16:52:34.000Z,
796965957,2020-02-11T08:31:50+00:00,crmid:3271611,796965957,callcenter:2,agentid:236,Reservation Place Booking,948,2020-02-11T08:41:25.000Z,3
731752876,2020-02-10T20:18:05+00:00,crmid:8755319,731752876,callcenter:5,agentid:572,Reservation Cancel,494,2020-02-10T20:20:05.000Z,4
148976730,2020-02-11T01:52:11+00:00,crmid:2487519,148976730,callcenter:6,agentid:633,Website Issue,645,2020-02-11T01:55:54.000Z,7
107911212,2020-02-10T00:14:47+00:00,crmid:2560564,107911212,callcenter:4,agentid:437,Payment Question,316,2020-02-10T00:15:46.000Z,8
562113494,2020-02-10T18:59:33+00:00,crmid:9529798,562113494,callcenter:2,agentid:251,Website Issue,640,2020-02-10T18:55:36.000Z,4
645932249,2020-02-09T08:49:25+00:00,crmid:7058879,645932249,callcenter:3,agentid:362,Account Question,689,2020-02-09T08:56:20.000Z,3
210958745,2020-02-09T02:03:36+00:00,crmid:7564073,210958745,callcenter:4,agentid:489,Account Password Help,204,2020-02-09T01:47:46.000Z,
832300443,2020-02-10T05:33:09+00:00,crmid:1655460,832300443,callcenter:6,agentid:657,Account Cancelation,872,2020-02-10T05:31:06.000Z,8
454776611,2020-02-08T13:19:13+00:00,crmid:2654226,454776611,callcenter:2,agentid:257,Reservation Cancel,369,2020-02-08T13:19:16.000Z,7
975064329,2020-02-11T17:36:39+00:00,crmid:8989561,975064329,callcenter:5,agentid:587,Reservation Place Booking,1053,2020-02-11T17:50:33.000Z,6
474985494,2020-02-11T04:12:04+00:00,crmid:8546642,474985494,callcenter:4,agentid:451,Account Cancelation,261,2020-02-11T03:57:27.000Z,
568874923,2020-02-09T05:39:26+00:00,crmid:7036466,568874923,callcenter:6,agentid:689,Website Issue,-37,2020-02-09T05:32:19.000Z,8
649400856,2020-02-09T16:18:56+00:00,crmid:3414545,649400856,callcenter:1,agentid:110,Reservation Place Booking,875,2020-02-09T16:25:33.000Z,5
970392490,2020-02-09T03:26:36+00:00,crmid:6102800,970392490,callcenter:4,agentid:490,Account Issue,542,2020-02-09T03:29:12.000Z,8
510832908,2020-02-08T18:17:16+00:00,crmid:3485130,510832908,callcenter:4,agentid:488,Account Issue,586,2020-02-08T18:21:42.000Z,
233173366,2020-02-10T10:07:40+00:00,crmid:3164710,233173366,callcenter:3,agentid:349,Reservation Change,435,2020-02-10T10:07:30.000Z,
635347513,2020-02-09T17:20:02+00:00,crmid:8246623,635347513,callcenter:1,agentid:182,Reservation Place Booking,685,2020-02-09T17:25:31.000Z,
302836903,2020-02-11T17:17:10+00:00,crmid:3434935,302836903,callcenter:1,agentid:154,Reservation Place Booking,838,2020-02-11T17:14:26.000Z,1
697360197,2020-02-10T00:38:18+00:00,crmid:7386161,697360197,callcenter:6,agentid:632,Payment Question,423,2020-02-10T00:37:46.000Z,
761963732,2020-02-10T05:55:37+00:00,crmid:8780326,761963732,callcenter:2,agentid:223,Payment Issue,393,2020-02-10T05:57:56.000Z,
175081639,2020-02-11T17:56:59+00:00,crmid:5635078,175081639,callcenter:6,agentid:638,Website Issue,647,2020-02-11T18:00:26.000Z,5
537896398,2020-02-11T11:25:11+00:00,crmid:5048267,537896398,callcenter:1,agentid:148,Payment Question,480,2020-02-11T11:28:07.000Z,
946316181,2020-02-11T04:31:02+00:00,crmid:7032450,946316181,callcenter:2,agentid:253,Reservation Place Booking,804,2020-02-11T04:37:13.000Z,
353285711,2020-02-11T00:03:27+00:00,crmid:8323393,353285711,callcenter:6,agentid:629,Website Issue,152,2020-02-10T23:47:17.000Z,
956063173,2020-02-09T15:00:02+00:00,crmid:7542782,956063173,callcenter:6,agentid:693,Account Password Help,296,2020-02-09T14:58:18.000Z,
633740259,2020-02-09T21:12:58+00:00,crmid:5988986,633740259,callcenter:4,agentid:428,Account Question,353,2020-02-09T21:11:40.000Z,
574238426,2020-02-10T02:24:18+00:00,crmid:3898701,574238426,callcenter:4,agentid:457,Payment Question,104,2020-02-10T02:19:48.000Z,8
688662235,2020-02-09T23:52:16+00:00,crmid:4115561,688662235,callcenter:2,agentid:282,Account Question,2256,2020-02-10T00:24:26.000Z,1
537905950,2020-02-09T17:44:53+00:00,crmid:7118525,537905950,callcenter:6,agentid:652,Website Question,330,2020-02-09T17:42:24.000Z,
990434597,2020-02-09T00:30:35+00:00,crmid:3182068,990434597,callcenter:4,agentid:447,Website Issue,259,2020-02-09T00:29:49.000Z,5
242513041,2020-02-10T15:12:06+00:00,crmid:3656091,242513041,callcenter:5,agentid:550,Reservation Cancel,388,2020-02-10T15:01:25.000Z,7
460174577,2020-02-09T14:26:57+00:00,crmid:8130372,460174577,callcenter:4,agentid:442,Payment Question,315,2020-02-09T14:26:57.000Z,
599661312,2020-02-10T04:01:25+00:00,crmid:2219655,599661312,callcenter:4,agentid:435,Account Issue,342,2020-02-10T04:00:22.000Z,
876819407,2020-02-09T00:36:53+00:00,crmid:4109118,876819407,callcenter:1,agentid:189,Payment Question,563,2020-02-09T00:27:41.000Z,
932060092,2020-02-10T19:54:01+00:00,crmid:8144496,932060092,callcenter:3,agentid:338,Website Question,658,2020-02-10T19:59:51.000Z,5
669885666,2020-02-11T09:48:36+00:00,crmid:7522610,669885666,callcenter:1,agentid:112,Website Question,96,2020-02-11T09:35:17.000Z,8
397230346,2020-02-11T09:40:16+00:00,crmid:1788124,397230346,callcenter:2,agentid:261,Payment Issue,443,2020-02-11T09:41:11.000Z,6
135243301,2020-02-09T08:45:44+00:00,crmid:6927326,135243301,callcenter:2,agentid:278,Reservation Cancel,439,2020-02-09T08:31:56.000Z,6
636748486,2020-02-08T15:40:31+00:00,crmid:4187076,636748486,callcenter:1,agentid:154,Reservation Place Booking,906,2020-02-08T15:48:01.000Z,7
443560676,2020-02-09T03:05:02+00:00,crmid:3688173,443560676,callcenter:3,agentid:341,Account Cancelation,945,2020-02-09T03:14:53.000Z,5
128443287,2020-02-10T23:10:07+00:00,crmid:5412371,128443287,callcenter:6,agentid:635,Reservation Change,311,2020-02-10T23:07:23.000Z,7
806963226,2020-02-11T13:10:34+00:00,crmid:3735517,806963226,callcenter:1,agentid:149,Account Password Help,178,2020-02-11T13:08:05.000Z,6
363613161,2020-02-11T20:40:43+00:00,crmid:8791523,363613161,callcenter:5,agentid:579,Reservation Place Booking,896,2020-02-11T20:50:30.000Z,6
975413705,2020-02-10T11:22:02+00:00,crmid:8881065,975413705,callcenter:6,agentid:670,Website Issue,2330,2020-02-10T11:56:32.000Z,9
881935751,2020-02-08T19:52:24+00:00,crmid:8267761,881935751,callcenter:3,agentid:392,Payment Question,136,2020-02-08T19:35:54.000Z,
258441884,2020-02-10T10:37:45+00:00,crmid:6012924,258441884,callcenter:5,agentid:585,Account Question,1058,2020-02-10T10:49:00.000Z,
848855156,2020-02-10T21:50:21+00:00,crmid:6635805,848855156,callcenter:1,agentid:111,Account Question,251,2020-02-10T21:46:52.000Z,1
616809238,2020-02-09T23:23:45+00:00,crmid:5982971,616809238,callcenter:5,agentid:564,Reservation Change,367,2020-02-09T23:23:26.000Z,1
594356269,2020-02-10T17:30:39+00:00,crmid:7698160,594356269,callcenter:2,agentid:225,Payment Question,537,2020-02-10T17:30:00.000Z,
854044482,2020-02-09T09:13:18+00:00,crmid:6355490,854044482,callcenter:1,agentid:188,Account Password Help,2512,2020-02-09T09:41:24.000Z,
401173464,2020-02-11T09:03:43+00:00,crmid:2717049,401173464,callcenter:1,agentid:176,Website Issue,545,2020-02-11T09:05:23.000Z,
727080830,2020-02-11T11:12:34+00:00,crmid:1432935,727080830,callcenter:3,agentid:352,Account Password Help,680,2020-02-11T11:17:23.000Z,7
156402535,2020-02-11T18:22:03+00:00,crmid:3201659,156402535,callcenter:1,agentid:152,Reservation Place Booking,811,2020-02-11T18:23:17.000Z,
533979154,2020-02-09T00:22:37+00:00,crmid:6793865,533979154,callcenter:5,agentid:548,Reservation Change,772,2020-02-09T00:19:12.000Z,
932377003,2020-02-09T04:11:14+00:00,crmid:1419491,932377003,callcenter:1,agentid:115,Website Issue,362,2020-02-09T04:11:29.000Z,
633418641,2020-02-08T09:25:14+00:00,crmid:2923868,633418641,callcenter:5,agentid:564,Account Issue,578,2020-02-08T09:28:34.000Z,7
739217710,2020-02-09T11:39:40+00:00,crmid:7010266,739217710,callcenter:5,agentid:519,Account Password Help,336,2020-02-09T11:38:34.000Z,3
183971510,2020-02-10T21:40:59+00:00,crmid:5246692,183971510,callcenter:2,agentid:234,Reservation Change,591,2020-02-10T21:45:02.000Z,
853653502,2020-02-09T11:31:58+00:00,crmid:2197553,853653502,callcenter:4,agentid:475,Reservation Place Booking,935,2020-02-09T11:39:45.000Z,
997180058,2020-02-09T12:27:48+00:00,crmid:1288884,997180058,callcenter:3,agentid:316,Reservation Change,383,2020-02-09T12:27:35.000Z,5
289064215,2020-02-09T14:55:53+00:00,crmid:3230959,289064215,callcenter:6,agentid:653,Account Cancelation,322,2020-02-09T14:52:51.000Z,
241800412,2020-02-09T16:24:13+00:00,crmid:9427824,241800412,callcenter:5,agentid:561,Account Question,228,2020-02-09T16:22:32.000Z,
556477902,2020-02-11T23:17:28+00:00,crmid:2188668,556477902,callcenter:2,agentid:268,Payment Issue,625,2020-02-11T23:13:50.000Z,
673613258,2020-02-10T18:13:27+00:00,crmid:4607642,673613258,callcenter:1,agentid:197,Reservation Change,260,2020-02-10T18:10:40.000Z,1
558906263,2020-02-11T18:31:36+00:00,crmid:6281978,558906263,callcenter:1,agentid:123,Account Password Help,544,2020-02-11T18:33:50.000Z,
873515687,2020-02-09T10:26:28+00:00,crmid:9274893,873515687,callcenter:1,agentid:135,Account Password Help,556,2020-02-09T10:22:53.000Z,
220831333,2020-02-09T07:32:45+00:00,crmid:2895207,220831333,callcenter:5,agentid:514,Reservation Place Booking,796,2020-02-09T07:39:38.000Z,8
430246698,2020-02-09T11:12:26+00:00,crmid:1773601,430246698,callcenter:4,agentid:474,Account Issue,399,2020-02-09T11:12:07.000Z,2
767880660,2020-02-10T18:49:55+00:00,crmid:1605513,767880660,callcenter:5,agentid:574,Account Password Help,556,2020-02-10T18:54:04.000Z,
198536627,2020-02-11T02:42:21+00:00,crmid:3181342,198536627,callcenter:5,agentid:565,Reservation Change,677,2020-02-11T02:46:13.000Z,4
410078730,2020-02-10T15:46:45+00:00,crmid:8670638,410078730,callcenter:5,agentid:570,Reservation Cancel,320,2020-02-10T15:32:26.000Z,2
282426660,2020-02-11T20:17:16+00:00,crmid:4812036,282426660,callcenter:5,agentid:544,Account Password Help,654,2020-02-11T20:12:06.000Z,
290961876,2020-02-11T01:25:53+00:00,crmid:6628759,290961876,callcenter:3,agentid:366,Reservation Place Booking,883,2020-02-11T01:34:35.000Z,6
114122625,2020-02-11T20:23:44+00:00,crmid:5987763,114122625,callcenter:2,agentid:270,Payment Issue,519,2020-02-11T20:27:46.000Z,2
388501042,2020-02-08T21:30:31+00:00,crmid:7064716,388501042,callcenter:1,agentid:189,Reservation Place Booking,763,2020-02-08T21:40:10.000Z,
256286976,2020-02-09T12:23:31+00:00,crmid:8328342,256286976,callcenter:6,agentid:657,Reservation Change,580,2020-02-09T12:28:06.000Z,4
464625582,2020-02-11T10:18:13+00:00,crmid:9307132,464625582,callcenter:4,agentid:456,Account Password Help,555,2020-02-11T10:10:14.000Z,7
741584557,2020-02-09T06:06:40+00:00,crmid:8946041,741584557,callcenter:2,agentid:224,Website Issue,167,2020-02-09T06:03:39.000Z,7
768218897,2020-02-09T14:54:38+00:00,crmid:4435871,768218897,callcenter:4,agentid:437,Account Password Help,720,2020-02-09T15:01:22.000Z,9
494822929,2020-02-10T20:25:42+00:00,crmid:5628676,494822929,callcenter:5,agentid:532,Reservation Change,191,2020-02-10T20:22:28.000Z,1
449465446,2020-02-09T01:18:42+00:00,crmid:4531732,449465446,callcenter:4,agentid:457,Website Question,444,2020-02-09T01:03:23.000Z,4
274634729,2020-02-10T19:41:58+00:00,crmid:7261470,274634729,callcenter:3,agentid:328,Reservation Place Booking,1020,2020-02-10T19:41:56.000Z,9
676015883,2020-02-11T21:35:13+00:00,crmid:3652974,676015883,callcenter:5,agentid:599,Account Password Help,556,2020-02-11T21:38:42.000Z,
284558821,2020-02-09T23:32:24+00:00,crmid:7845753,284558821,callcenter:3,agentid:383,Website Issue,221,2020-02-09T23:30:59.000Z,
637400807,2020-02-10T00:54:03+00:00,crmid:3194594,637400807,callcenter:5,agentid:519,Reservation Change,539,2020-02-10T00:56:48.000Z,6
366585630,2020-02-10T18:17:55+00:00,crmid:7534882,366585630,callcenter:2,agentid:294,Payment Question,501,2020-02-10T18:09:08.000Z,
897795014,2020-02-08T07:48:31+00:00,crmid:5896110,897795014,callcenter:1,agentid:137,Account Password Help,537,2020-02-08T07:52:13.000Z,
770731409,2020-02-09T11:23:45+00:00,crmid:9017768,770731409,callcenter:1,agentid:123,Reservation Place Booking,770,2020-02-09T11:28:04.000Z,7
533593617,2020-02-09T00:56:06+00:00,crmid:8022449,533593617,callcenter:3,agentid:399,Reservation Place Booking,878,2020-02-09T01:03:43.000Z,2
815499621,2020-02-09T21:26:26+00:00,crmid:1451819,815499621,callcenter:6,agentid:689,Payment Question,307,2020-02-09T21:24:52.000Z,
592458143,2020-02-10T01:25:57+00:00,crmid:1366024,592458143,callcenter:6,agentid:623,Website Issue,229,2020-02-10T01:25:34.000Z,
