id,reservationid,orderid,crmid,timestamp,orderType,productsku,hotelCheckInUnix,hotelCheckOutUnix,hotelCheckInTS,hotelCheckOutTS,hotelName,hotelChain,hotelLocation,hotelRoomType,hotelRoomCount,hotelGuestAdultCount,hotelGuestChildCount,hotelNightCount,hotelRoomPrice,hotelFinalPrice
orderid:256111,AVS-COKR,orderid:256111,crmid:4016163651,2020-01-02T21:18:25.000Z,call center,prd1021,1579900705,1580591905,2020-01-24T21:18:25+00:00,2020-02-01T21:18:25+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,standard,1,1,2,8,129.64,1037.12
orderid:176757,HYM-7NRO,orderid:176757,crmid:9820661739,2020-01-30T05:04:51.000Z,kiosk,prd1129,1580619891,1580879091,2020-02-02T05:04:51+00:00,2020-02-05T05:04:51+00:00,Admiralty Plaza: Helsinki,Admiralty Plaza,Helsinki,standard,1,1,0,3,132.07,396.21
orderid:811894,PF8-HCNO,orderid:811894,crmid:9705118372,2019-12-12T04:42:15.000Z,call center,prd1056,1576557735,1578026535,2019-12-17T04:42:15+00:00,2020-01-03T04:42:15+00:00,Repose Resort: Aurora,Repose Resort,Aurora,standard,1,1,0,17,113.56,1930.52
orderid:731221,JB7-KEEW,orderid:731221,crmid:1734192716,2019-12-11T20:35:01.000Z,website,prd1178,1578256501,1578515701,2020-01-05T20:35:01+00:00,2020-01-08T20:35:01+00:00,Blue Reef Resort: Colorado Springs,Blue Reef Resort,Colorado Springs,standard,1,1,3,3,143.76,431.28
orderid:105973,QJI-BNJX,orderid:105973,crmid:5515951556,2020-01-27T11:24:43.000Z,kiosk,prd1178,1582025083,1582716283,2020-02-18T11:24:43+00:00,2020-02-26T11:24:43+00:00,Blue Reef Resort: Colorado Springs,Blue Reef Resort,Colorado Springs,premium,1,1,1,8,150.01,1200.08
orderid:124726,GZQ-XDUO,orderid:124726,crmid:2346899377,2019-12-27T00:21:16.000Z,kiosk,prd1081,1579393276,1579998076,2020-01-19T00:21:16+00:00,2020-01-26T00:21:16+00:00,Admiralty Plaza: Rod de Janeiro,Admiralty Plaza,Rod de Janeiro,standard,1,1,0,7,112.1,784.7
orderid:197214,5ZX-MS48,orderid:197214,crmid:8395413172,2020-02-14T02:23:14.000Z,website,prd1058,1582165394,1582338194,2020-02-20T02:23:14+00:00,2020-02-22T02:23:14+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,premium,1,1,0,2,111.05,222.1
orderid:846958,QS4-DWRJ,orderid:846958,crmid:8395413172,2020-02-23T00:00:00.000Z,call center,prd1003,1582675200,1582761600,2020-02-26T00:00:00+00:00,2020-02-27T00:00:00+00:00,Family Fun Hotels: Houston,Family Fun Hotels,Houston,standard,1,1,0,1,157.88,157.88
orderid:508916,FUP-ARWO,orderid:508916,crmid:9895629598,2019-12-13T13:55:53.000Z,website,prd1031,1578750953,1578923753,2020-01-11T13:55:53+00:00,2020-01-13T13:55:53+00:00,Nesting Box Inn: Louisville,Nesting Box Inn,Louisville,standard,1,1,2,2,148.84,297.68
orderid:929387,ZHF-UPJW,orderid:929387,crmid:8156168574,2020-01-12T09:56:20.000Z,website,prd1057,1578995780,1579082180,2020-01-14T09:56:20+00:00,2020-01-15T09:56:20+00:00,Admiralty Plaza: Mumbai,Admiralty Plaza,Mumbai,luxury,1,1,0,1,388.21,388.21
orderid:229475,3R4-NBR1,orderid:229475,crmid:8156168574,2020-01-17T00:00:00.000Z,call center,prd1033,1579564800,1579651200,2020-01-21T00:00:00+00:00,2020-01-22T00:00:00+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,standard,1,1,0,1,140.56,140.56
orderid:703971,MMG-NISU,orderid:703971,crmid:5717424833,2019-12-19T18:39:18.000Z,kiosk,prd1125,1578767958,1579286358,2020-01-11T18:39:18+00:00,2020-01-17T18:39:18+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,premium,1,1,0,6,156.61,939.66
orderid:807042,J1V-Z0WV,orderid:807042,crmid:6976752219,2020-02-16T07:23:33.000Z,website,prd1033,1583825013,1583997813,2020-03-10T07:23:33+00:00,2020-03-12T07:23:33+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,standard,1,1,0,2,164.55,329.1
orderid:227627,NI2-REY9,orderid:227627,crmid:1101793080,2019-12-14T11:17:37.000Z,website,prd1001,1576408657,1576581457,2019-12-15T11:17:37+00:00,2019-12-17T11:17:37+00:00,Grandeur Hotels: New York,Grandeur Hotels,New York,standard,1,1,0,2,198.27,396.54
orderid:863631,DCF-ZBFM,orderid:863631,crmid:5439199660,2020-01-25T13:03:34.000Z,website,prd1018,1581771814,1582376614,2020-02-15T13:03:34+00:00,2020-02-22T13:03:34+00:00,Sego Lily Suites: Indianapolis,Sego Lily Suites,Indianapolis,standard,1,1,0,7,172.03,1204.21
orderid:238396,WPZ-DXUK,orderid:238396,crmid:4942487415,2020-01-30T10:30:21.000Z,kiosk,prd1124,1580466621,1580725821,2020-01-31T10:30:21+00:00,2020-02-03T10:30:21+00:00,Aspen Heights: Leeds,Aspen Heights,Leeds,standard,1,1,0,3,117.29,351.87
orderid:577124,XNJ-RF5E,orderid:577124,crmid:4942487415,2020-02-04T00:00:00.000Z,service desk,prd1113,1580860800,1581120000,2020-02-05T00:00:00+00:00,2020-02-08T00:00:00+00:00,Sapphire Suites: Kazan,Sapphire Suites,Kazan,premium,1,1,0,3,111.74,335.22
orderid:334112,TFC-CITO,orderid:334112,crmid:6400584051,2019-12-24T04:45:56.000Z,call center,prd1033,1577249156,1577421956,2019-12-25T04:45:56+00:00,2019-12-27T04:45:56+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,standard,1,1,0,2,139.51,279.02
orderid:483677,6G7-WSLA,orderid:483677,crmid:6477021814,2020-01-17T12:59:17.000Z,mobile,prd1034,1579352357,1579697957,2020-01-18T12:59:17+00:00,2020-01-22T12:59:17+00:00,Blue Reef Resort: Albuquerque,Blue Reef Resort,Albuquerque,standard,1,1,0,4,140.07,560.28
orderid:377232,RU3-K1OP,orderid:377232,crmid:8758670837,2019-12-14T06:31:06.000Z,kiosk,prd1125,1576737066,1576909866,2019-12-19T06:31:06+00:00,2019-12-21T06:31:06+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,standard,1,1,0,2,146.05,292.1
orderid:112939,HOW-3LQF,orderid:112939,crmid:2848639127,2020-01-12T03:06:50.000Z,call center,prd1063,1579057610,1579835210,2020-01-15T03:06:50+00:00,2020-01-24T03:06:50+00:00,Family Fun Hotels: London,Family Fun Hotels,London,standard,1,1,3,9,152.23,1370.07
orderid:382992,C03-NFKX,orderid:382992,crmid:5741501481,2020-01-03T15:38:18.000Z,mobile,prd1105,1578843498,1579448298,2020-01-12T15:38:18+00:00,2020-01-19T15:38:18+00:00,Admiralty Plaza: Barcelona,Admiralty Plaza,Barcelona,standard,1,1,0,7,201.78,1412.46
orderid:693601,MBH-AQXJ,orderid:693601,crmid:4201157175,2020-02-07T16:54:28.000Z,website,prd1100,1583168068,1584118468,2020-03-02T16:54:28+00:00,2020-03-13T16:54:28+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,11,131.26,1443.86
orderid:730510,DBC-DZZV,orderid:730510,crmid:4211597374,2019-12-20T09:28:55.000Z,mobile,prd1105,1577266135,1577438935,2019-12-25T09:28:55+00:00,2019-12-27T09:28:55+00:00,Admiralty Plaza: Barcelona,Admiralty Plaza,Barcelona,premium,1,1,0,2,170.99,341.98
orderid:605410,P4I-BLDE,orderid:605410,crmid:9765866168,2019-12-06T13:52:31.000Z,service desk,prd1193,1577109151,1577541151,2019-12-23T13:52:31+00:00,2019-12-28T13:52:31+00:00,Grandeur Hotels: Kinshasa,Grandeur Hotels,Kinshasa,standard,1,1,4,5,165.69,828.45
orderid:311316,7XL-TMVU,orderid:311316,crmid:4891780957,2020-01-06T07:34:43.000Z,kiosk,prd1178,1580283283,1581665683,2020-01-29T07:34:43+00:00,2020-02-14T07:34:43+00:00,Blue Reef Resort: Colorado Springs,Blue Reef Resort,Colorado Springs,premium,1,1,4,16,187.23,2995.68
orderid:447702,17Z-I0KF,orderid:447702,crmid:8955999780,2020-01-29T01:06:23.000Z,website,prd1148,1580346383,1580432783,2020-01-30T01:06:23+00:00,2020-01-31T01:06:23+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,premium,1,1,0,1,143.22,143.22
orderid:781388,AUF-7JLP,orderid:781388,crmid:8955999780,2020-02-02T00:00:00.000Z,kiosk,prd1125,1580688000,1580947200,2020-02-03T00:00:00+00:00,2020-02-06T00:00:00+00:00,Sapphire Suites: Palermo,Sapphire Suites,Palermo,standard,1,1,0,3,148.1,444.3
orderid:871812,GWM-B4JC,orderid:871812,crmid:9061011621,2019-12-02T10:07:12.000Z,mobile,prd1046,1577354832,1578132432,2019-12-26T10:07:12+00:00,2020-01-04T10:07:12+00:00,Blue Reef Resort: Virginia Beach,Blue Reef Resort,Virginia Beach,premium,1,1,0,9,150.75,1356.75
orderid:561773,G4A-SN2Z,orderid:561773,crmid:9359801752,2019-12-01T02:12:00.000Z,service desk,prd1194,1575857520,1576289520,2019-12-09T02:12:00+00:00,2019-12-14T02:12:00+00:00,Restful Nights: Tianjin,Restful Nights,Tianjin,premium,1,1,0,5,148.85,744.25
orderid:817454,8MJ-JAAD,orderid:817454,crmid:3860946508,2020-01-06T07:47:01.000Z,mobile,prd1015,1578383221,1578642421,2020-01-07T07:47:01+00:00,2020-01-10T07:47:01+00:00,Family Fun Hotels: San Francisco,Family Fun Hotels,San Francisco,standard,1,1,0,3,173.43,520.29
orderid:737903,AYU-D21L,orderid:737903,crmid:1393511492,2020-01-05T13:12:18.000Z,service desk,prd1161,1578661938,1579353138,2020-01-10T13:12:18+00:00,2020-01-18T13:12:18+00:00,Sapphire Suites: Memphis,Sapphire Suites,Memphis,standard,1,1,4,8,158.12,1264.96
orderid:642732,BUT-BZ8M,orderid:642732,crmid:9249158162,2020-02-01T05:59:25.000Z,call center,prd1095,1582523965,1582696765,2020-02-24T05:59:25+00:00,2020-02-26T05:59:25+00:00,Hospitality Inn: Casablanca,Hospitality Inn,Casablanca,standard,1,1,0,2,161.51,323.02
orderid:551376,CJE-NXAT,orderid:551376,crmid:9638267759,2019-12-07T14:34:22.000Z,call center,prd1040,1575815662,1575902062,2019-12-08T14:34:22+00:00,2019-12-09T14:34:22+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,premium,1,1,0,1,138.22,138.22
orderid:814875,LHX-GRGF,orderid:814875,crmid:3278964762,2020-01-07T04:13:21.000Z,website,prd1045,1580012001,1580616801,2020-01-26T04:13:21+00:00,2020-02-02T04:13:21+00:00,Admiralty Plaza: Miami,Admiralty Plaza,Miami,standard,1,1,0,7,174.3,1220.1
orderid:991290,KNM-XIN0,orderid:991290,crmid:2912288712,2020-01-28T02:14:52.000Z,website,prd1124,1580264092,1580523292,2020-01-29T02:14:52+00:00,2020-02-01T02:14:52+00:00,Aspen Heights: Leeds,Aspen Heights,Leeds,premium,1,1,0,3,140.45,421.35
orderid:679698,SVI-A7FW,orderid:679698,crmid:2912288712,2020-02-03T00:00:00.000Z,kiosk,prd1173,1580860800,1581206400,2020-02-05T00:00:00+00:00,2020-02-09T00:00:00+00:00,Sapphire Suites: Kansas City,Sapphire Suites,Kansas City,premium,1,1,0,4,106.9,427.6
orderid:808627,FKA-Q7YN,orderid:808627,crmid:4605165469,2019-12-05T16:44:55.000Z,mobile,prd1146,1576255495,1577465095,2019-12-13T16:44:55+00:00,2019-12-27T16:44:55+00:00,Restful Nights: San Jose,Restful Nights,San Jose,standard,1,1,3,14,133.95,1875.3
orderid:630763,L3O-XTCI,orderid:630763,crmid:9290827013,2020-02-09T17:33:39.000Z,call center,prd1185,1581356019,1581615219,2020-02-10T17:33:39+00:00,2020-02-13T17:33:39+00:00,Sapphire Suites: New Orleans,Sapphire Suites,New Orleans,standard,1,1,0,3,141.18,423.54
orderid:887220,RTE-LMN8,orderid:887220,crmid:1248881335,2019-12-21T07:37:08.000Z,website,prd1100,1578814628,1580369828,2020-01-12T07:37:08+00:00,2020-01-30T07:37:08+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,18,161.86,2913.48
orderid:414426,0K3-PFC0,orderid:414426,crmid:1758586147,2019-12-21T05:56:50.000Z,kiosk,prd1117,1576994210,1577167010,2019-12-22T05:56:50+00:00,2019-12-24T05:56:50+00:00,Admiralty Plaza: Dublin,Admiralty Plaza,Dublin,standard,1,1,0,2,129.8,259.6
orderid:918117,VLV-L2NY,orderid:918117,crmid:3806782368,2019-12-12T21:51:20.000Z,website,prd1177,1576273880,1576360280,2019-12-13T21:51:20+00:00,2019-12-14T21:51:20+00:00,Admiralty Plaza: Raleigh,Admiralty Plaza,Raleigh,luxury,1,1,0,1,291.66,291.66
orderid:508306,R5H-Z2YC,orderid:508306,crmid:8227181469,2020-01-25T02:26:44.000Z,kiosk,prd1141,1582079204,1583288804,2020-02-19T02:26:44+00:00,2020-03-04T02:26:44+00:00,Admiralty Plaza: Phoenix,Admiralty Plaza,Phoenix,standard,1,1,0,14,161.05,2254.7
orderid:543480,WSY-QKJN,orderid:543480,crmid:3924079164,2020-01-13T20:46:57.000Z,website,prd1123,1579034817,1579207617,2020-01-14T20:46:57+00:00,2020-01-16T20:46:57+00:00,Family Fun Hotels: Amsterdam,Family Fun Hotels,Amsterdam,standard,1,1,0,2,128.81,257.62
orderid:436258,NIQ-IWXK,orderid:436258,crmid:6520338096,2020-01-18T00:57:33.000Z,mobile,prd1119,1581728253,1582678653,2020-02-15T00:57:33+00:00,2020-02-26T00:57:33+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,standard,1,1,0,11,147.9,1626.9
orderid:201709,G7T-GVWQ,orderid:201709,crmid:8290997823,2019-12-30T19:41:58.000Z,website,prd1016,1579203718,1580586118,2020-01-16T19:41:58+00:00,2020-02-01T19:41:58+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,standard,1,1,2,16,123.74,1979.84
orderid:931575,RPJ-DOTF,orderid:931575,crmid:5945860982,2020-01-12T19:45:23.000Z,call center,prd1190,1579463123,1579635923,2020-01-19T19:45:23+00:00,2020-01-21T19:45:23+00:00,Blue Reef Resort: Aurora,Blue Reef Resort,Aurora,standard,1,1,0,2,123.62,247.24
orderid:854022,SR1-UZG6,orderid:854022,crmid:4867853433,2020-02-05T17:52:20.000Z,kiosk,prd1128,1583430740,1584035540,2020-03-05T17:52:20+00:00,2020-03-12T17:52:20+00:00,Repose Resort: Rotterdam,Repose Resort,Rotterdam,standard,1,1,0,7,180.5,1263.5
orderid:632174,RGS-FLDV,orderid:632174,crmid:8617260053,2020-02-15T16:31:36.000Z,mobile,prd1044,1583598696,1584203496,2020-03-07T16:31:36+00:00,2020-03-14T16:31:36+00:00,Repose Resort: Colorado Springs,Repose Resort,Colorado Springs,premium,1,1,0,7,184.19,1289.33
orderid:507522,VD6-DAYI,orderid:507522,crmid:4017986536,2020-02-05T09:23:39.000Z,mobile,prd1030,1581845019,1582277019,2020-02-16T09:23:39+00:00,2020-02-21T09:23:39+00:00,Sego Lily Suites: Las Vegas,Sego Lily Suites,Las Vegas,standard,1,1,0,5,121.55,607.75
orderid:924480,JWA-MPTA,orderid:924480,crmid:1826392587,2020-02-07T11:13:48.000Z,kiosk,prd1098,1581160428,1581419628,2020-02-08T11:13:48+00:00,2020-02-11T11:13:48+00:00,Restful Nights: Kiev,Restful Nights,Kiev,standard,1,1,0,3,141.09,423.27
orderid:420442,SIZ-2CHC,orderid:420442,crmid:7101849926,2020-02-16T23:51:35.000Z,website,prd1167,1581983495,1582242695,2020-02-17T23:51:35+00:00,2020-02-20T23:51:35+00:00,Hospitality Inn: Milwaukee,Hospitality Inn,Milwaukee,standard,1,1,0,3,140.55,421.65
orderid:293602,2BV-J3SV,orderid:293602,crmid:7858532740,2019-12-12T18:35:54.000Z,website,prd1094,1578508554,1579113354,2020-01-08T18:35:54+00:00,2020-01-15T18:35:54+00:00,Blue Reef Resort: Berlin,Blue Reef Resort,Berlin,premium,1,1,0,7,131.49,920.43
orderid:680106,1CZ-D2SN,orderid:680106,crmid:6715050205,2020-01-04T22:18:48.000Z,kiosk,prd1007,1580422728,1581113928,2020-01-30T22:18:48+00:00,2020-02-07T22:18:48+00:00,Nesting Box Inn: Phoenix,Nesting Box Inn,Phoenix,standard,1,1,2,8,130.02,1040.16
orderid:656165,SAF-XGIP,orderid:656165,crmid:2530473327,2019-12-27T16:24:58.000Z,website,prd1124,1578155098,1579796698,2020-01-04T16:24:58+00:00,2020-01-23T16:24:58+00:00,Aspen Heights: Leeds,Aspen Heights,Leeds,standard,1,1,0,19,139.43,2649.17
orderid:939151,B29-JYDJ,orderid:939151,crmid:6630175349,2020-01-19T13:32:04.000Z,service desk,prd1057,1579699924,1580045524,2020-01-22T13:32:04+00:00,2020-01-26T13:32:04+00:00,Admiralty Plaza: Mumbai,Admiralty Plaza,Mumbai,standard,1,1,3,4,122.83,491.32
orderid:157426,P6F-FLT8,orderid:157426,crmid:8359823365,2020-01-23T10:13:16.000Z,kiosk,prd1040,1580811196,1581502396,2020-02-04T10:13:16+00:00,2020-02-12T10:13:16+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,0,8,141.63,1133.04
orderid:929935,GLF-FATC,orderid:929935,crmid:5365123601,2019-12-05T16:10:38.000Z,website,prd1173,1576167038,1576512638,2019-12-12T16:10:38+00:00,2019-12-16T16:10:38+00:00,Sapphire Suites: Kansas City,Sapphire Suites,Kansas City,ultra-luxury,1,1,0,4,286.1,1144.4
orderid:635188,FFY-IYIH,orderid:635188,crmid:3201458879,2020-01-13T03:29:10.000Z,call center,prd1058,1580527750,1581478150,2020-02-01T03:29:10+00:00,2020-02-12T03:29:10+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,standard,1,1,0,11,122.62,1348.82
orderid:767378,3VS-CKWA,orderid:767378,crmid:5879952366,2020-01-02T08:15:50.000Z,mobile,prd1155,1578125750,1578557750,2020-01-04T08:15:50+00:00,2020-01-09T08:15:50+00:00,Hospitality Inn: Denver,Hospitality Inn,Denver,standard,1,1,0,5,137.74,688.7
orderid:132302,PYR-DHFC,orderid:132302,crmid:5879952366,2020-01-10T00:00:00.000Z,call center,prd1038,1578700800,1578873600,2020-01-11T00:00:00+00:00,2020-01-13T00:00:00+00:00,Restful Nights: Mesa,Restful Nights,Mesa,premium,1,1,0,2,154.86,309.72
orderid:546609,JNR-BCPD,orderid:546609,crmid:1315219394,2020-02-13T06:46:25.000Z,call center,prd1008,1583822785,1584341185,2020-03-10T06:46:25+00:00,2020-03-16T06:46:25+00:00,Repose Resort: Philadelphia,Repose Resort,Philadelphia,premium,1,1,0,6,156.6,939.6
orderid:535785,5WB-EP2D,orderid:535785,crmid:3719331468,2020-02-11T19:03:43.000Z,website,prd1184,1581707023,1581793423,2020-02-14T19:03:43+00:00,2020-02-15T19:03:43+00:00,Aspen Heights: Arlington,Aspen Heights,Arlington,standard,1,1,0,1,127.12,127.12
orderid:864794,LXN-XOCF,orderid:864794,crmid:4427620210,2020-01-29T17:51:19.000Z,website,prd1131,1580838679,1581529879,2020-02-04T17:51:19+00:00,2020-02-12T17:51:19+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,standard,1,1,0,8,166.75,1334.0
orderid:995348,B9I-HIIW,orderid:995348,crmid:5999008155,2019-12-09T17:29:49.000Z,website,prd1107,1577640589,1578245389,2019-12-29T17:29:49+00:00,2020-01-05T17:29:49+00:00,Hospitality Inn: Kharkiv,Hospitality Inn,Kharkiv,standard,1,1,0,7,120.63,844.41
orderid:889627,TOK-9VYU,orderid:889627,crmid:6772318204,2020-01-31T07:08:27.000Z,kiosk,prd1013,1582614507,1583132907,2020-02-25T07:08:27+00:00,2020-03-02T07:08:27+00:00,Grandeur Hotels: Austin,Grandeur Hotels,Austin,luxury,1,1,3,6,328.82,1972.92
orderid:388282,MW0-XKPB,orderid:388282,crmid:3586803660,2020-01-09T21:54:14.000Z,website,prd1148,1581112454,1581717254,2020-02-07T21:54:14+00:00,2020-02-14T21:54:14+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,standard,1,1,0,7,171.87,1203.09
orderid:216885,PEF-XSW0,orderid:216885,crmid:6412687163,2019-12-17T17:39:52.000Z,kiosk,prd1114,1578937192,1579455592,2020-01-13T17:39:52+00:00,2020-01-19T17:39:52+00:00,Sego Lily Suites: Brussels,Sego Lily Suites,Brussels,standard,1,1,3,6,152.37,914.22
orderid:825022,VOG-QMIY,orderid:825022,crmid:6655535077,2020-01-16T00:31:35.000Z,website,prd1170,1579221095,1579307495,2020-01-17T00:31:35+00:00,2020-01-18T00:31:35+00:00,Restful Nights: Fresno,Restful Nights,Fresno,standard,1,1,0,1,81.96,81.96
orderid:517401,KCV-7LWR,orderid:517401,crmid:2221348679,2019-12-29T00:25:51.000Z,call center,prd1191,1577838351,1577924751,2020-01-01T00:25:51+00:00,2020-01-02T00:25:51+00:00,Hospitality Inn: Mumbai,Hospitality Inn,Mumbai,premium,1,1,0,1,155.59,155.59
orderid:825842,T1K-3F3O,orderid:825842,crmid:7960194068,2020-01-17T12:36:07.000Z,website,prd1106,1581683767,1582029367,2020-02-14T12:36:07+00:00,2020-02-18T12:36:07+00:00,Blue Reef Resort: Munich,Blue Reef Resort,Munich,standard,1,1,3,4,143.98,575.92
orderid:802418,6H0-ARGJ,orderid:802418,crmid:5581562770,2020-01-07T20:58:20.000Z,call center,prd1022,1580763500,1581195500,2020-02-03T20:58:20+00:00,2020-02-08T20:58:20+00:00,Blue Reef Resort: Washington DC,Blue Reef Resort,Washington DC,standard,1,1,0,5,148.23,741.15
orderid:862150,L95-ZFWG,orderid:862150,crmid:5919431257,2019-12-20T19:47:43.000Z,call center,prd1023,1579376863,1579895263,2020-01-18T19:47:43+00:00,2020-01-24T19:47:43+00:00,Hospitality Inn: Boston,Hospitality Inn,Boston,standard,1,1,0,6,134.91,809.46
orderid:540128,RJB-IWYF,orderid:540128,crmid:5685844812,2019-12-16T09:59:33.000Z,website,prd1040,1576576773,1576663173,2019-12-17T09:59:33+00:00,2019-12-18T09:59:33+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,0,1,116.0,116.0
orderid:407827,BPC-AMY8,orderid:407827,crmid:5685844812,2019-12-20T00:00:00.000Z,website,prd1131,1576886400,1577059200,2019-12-21T00:00:00+00:00,2019-12-23T00:00:00+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,premium,1,1,0,2,122.54,245.08
orderid:870755,VY8-F6AD,orderid:870755,crmid:5685844812,2019-12-24T00:00:00.000Z,website,prd1022,1577232000,1577577600,2019-12-25T00:00:00+00:00,2019-12-29T00:00:00+00:00,Blue Reef Resort: Washington DC,Blue Reef Resort,Washington DC,premium,1,1,0,4,108.77,435.08
orderid:932443,AGU-M74S,orderid:932443,crmid:2718011565,2020-01-21T10:06:07.000Z,call center,prd1118,1581069967,1581933967,2020-02-07T10:06:07+00:00,2020-02-17T10:06:07+00:00,Blue Reef Resort: Cologne,Blue Reef Resort,Cologne,standard,1,1,0,10,135.76,1357.6
orderid:403370,Z4C-42XH,orderid:403370,crmid:3276973306,2019-12-15T21:15:38.000Z,call center,prd1085,1577999738,1579382138,2020-01-02T21:15:38+00:00,2020-01-18T21:15:38+00:00,Grandeur Hotels: Saint Petersburg,Grandeur Hotels,Saint Petersburg,premium,1,1,4,16,108.11,1729.76
orderid:148360,NNH-EZNZ,orderid:148360,crmid:8993526506,2020-02-12T15:45:32.000Z,call center,prd1095,1582127132,1582731932,2020-02-19T15:45:32+00:00,2020-02-26T15:45:32+00:00,Hospitality Inn: Casablanca,Hospitality Inn,Casablanca,standard,1,1,0,7,140.69,984.83
orderid:534493,JS5-XAGK,orderid:534493,crmid:9486757917,2019-12-28T18:08:30.000Z,service desk,prd1100,1579543710,1580494110,2020-01-20T18:08:30+00:00,2020-01-31T18:08:30+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,11,115.75,1273.25
orderid:251387,JOG-C5DV,orderid:251387,crmid:6965851497,2020-01-07T22:31:10.000Z,call center,prd1128,1578522670,1578695470,2020-01-08T22:31:10+00:00,2020-01-10T22:31:10+00:00,Repose Resort: Rotterdam,Repose Resort,Rotterdam,standard,1,1,0,2,94.31,188.62
orderid:130016,OJN-GG9V,orderid:130016,crmid:6965851497,2020-01-12T00:00:00.000Z,call center,prd1153,1578873600,1579046400,2020-01-13T00:00:00+00:00,2020-01-15T00:00:00+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,standard,1,1,0,2,124.46,248.92
orderid:591035,D6M-RVBV,orderid:591035,crmid:9022756232,2020-02-10T23:56:09.000Z,website,prd1170,1583625369,1584057369,2020-03-07T23:56:09+00:00,2020-03-12T23:56:09+00:00,Restful Nights: Fresno,Restful Nights,Fresno,standard,1,1,1,5,115.13,575.65
orderid:508647,OMG-8OQZ,orderid:508647,crmid:9988942507,2020-02-14T22:21:17.000Z,website,prd1023,1583792477,1584397277,2020-03-09T22:21:17+00:00,2020-03-16T22:21:17+00:00,Hospitality Inn: Boston,Hospitality Inn,Boston,standard,1,1,0,7,135.5,948.5
orderid:935410,XT0-O7LQ,orderid:935410,crmid:2587829782,2020-01-12T02:07:25.000Z,website,prd1119,1578881245,1579140445,2020-01-13T02:07:25+00:00,2020-01-16T02:07:25+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,standard,1,1,0,3,178.64,535.92
orderid:298382,7CP-PPI0,orderid:298382,crmid:2841909641,2019-12-30T04:53:02.000Z,website,prd1117,1578199982,1578286382,2020-01-05T04:53:02+00:00,2020-01-06T04:53:02+00:00,Admiralty Plaza: Dublin,Admiralty Plaza,Dublin,standard,1,1,0,1,107.57,107.57
orderid:374185,NPR-UGQB,orderid:374185,crmid:5284644095,2019-12-17T09:41:42.000Z,website,prd1088,1578044502,1578649302,2020-01-03T09:41:42+00:00,2020-01-10T09:41:42+00:00,Aspen Heights: Ankara,Aspen Heights,Ankara,standard,1,1,0,7,161.86,1133.02
orderid:611069,YGR-CYXJ,orderid:611069,crmid:9240554399,2020-01-25T16:13:26.000Z,website,prd1153,1580573606,1581178406,2020-02-01T16:13:26+00:00,2020-02-08T16:13:26+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,standard,1,1,0,7,100.59,704.13
orderid:852179,7GI-GWVU,orderid:852179,crmid:9487804982,2020-01-09T06:44:16.000Z,service desk,prd1029,1580712256,1582094656,2020-02-03T06:44:16+00:00,2020-02-19T06:44:16+00:00,Sapphire Suites: Oklahoma City,Sapphire Suites,Oklahoma City,premium,1,1,0,16,188.83,3021.28
orderid:841702,SKX-LRST,orderid:841702,crmid:1327224752,2020-01-09T06:21:12.000Z,call center,prd1028,1578637272,1578810072,2020-01-10T06:21:12+00:00,2020-01-12T06:21:12+00:00,Aspen Heights: Portland,Aspen Heights,Portland,standard,1,1,0,2,108.0,216.0
orderid:882231,UDG-SYLT,orderid:882231,crmid:2833853764,2019-12-24T08:28:50.000Z,service desk,prd1028,1577521730,1577608130,2019-12-28T08:28:50+00:00,2019-12-29T08:28:50+00:00,Aspen Heights: Portland,Aspen Heights,Portland,standard,1,1,0,1,128.78,128.78
orderid:233008,U3H-JY2J,orderid:233008,crmid:2833853764,2019-12-31T00:00:00.000Z,service desk,prd1100,1577923200,1578182400,2020-01-02T00:00:00+00:00,2020-01-05T00:00:00+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,3,137.31,411.93
